FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Joseph,Brown,82,229,PF,3/16/2011,53,Chatham,IL,Kentucky,0,,0,1,1,2,5,2,5,2,5,28,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,92,2,2,2,74,Draft,0,0,0,0,0,0,0,0,None,,89
Elvin,Lee,82,214,SF,3/12/2010,10,Glendale,AZ,Stanford,0,,0,2,5,2,5,2,5,2,5,49,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,13,2,2,2,88,SON,0,0,0,0,0,0,0,0,None,,23
Mark,Dorado,80,219,PF,7/18/2009,40,Tulsa,OK,Winthrop,0,,0,2,5,2,5,2,5,1,2,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,32,2,2,2,23,Draft,0,0,0,0,0,0,0,0,None,,77
Raul,Carter,83,252,PF,3/13/2001,40,Boutte,LA,UC Santa Barbara,1,,0,2,5,2,5,2,5,2,5,18,2,5,0,0,2,5,1,1,2,5,2,5,2,3,2,5,76,2,0,0,72,FA,0,0,0,0,0,0,0,0,None,,46
Matthew,White,86,287,C,10/10/2009,0,Phoenix,AZ,New Mexico,0,,0,2,5,2,5,2,5,2,5,15,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,36,2,2,2,49,FA,0,0,0,0,0,0,0,0,None,,79
Patrick,Morton,82,227,PF,1/9/2011,0,Hybla Valley,VA,Southern Mississippi,0,,0,2,5,2,5,2,5,2,5,23,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,72,2,2,2,71,Draft,0,0,0,0,0,0,0,0,None,,41
Loren,Weiler,80,244,PF,1/2/2003,31,Versailles,KY,Gardner Webb,0,,0,2,5,2,5,2,5,0,0,0,2,4,2,5,2,5,2,5,2,5,2,4,2,5,2,5,7,2,2,2,63,FA,0,0,0,0,0,0,0,0,None,,85
Mark,Garrett,79,227,PF,12/27/2011,43,Escondido,CA,California,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,14,2,2,2,37,Draft,0,0,0,0,0,0,0,0,None,,65
Timothy,Brooks,84,250,C,7/3/2006,52,East Ithaca,NY,Syracuse,0,,0,2,4,2,4,2,5,2,4,21,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,12,2,2,2,54,FA,0,0,0,0,0,0,0,0,None,,28
Donte,Long,80,206,SF,3/14/2009,35,Los Angeles,CA,Michigan State,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,65,2,2,2,80,FA,0,0,0,0,0,0,0,0,None,,46
Roy,Richardson,81,215,PF,1/23/2013,0,Fremont,CA,None,0,,0,2,5,2,5,2,5,2,5,29,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,48,2,2,2,82,Draft,0,0,0,0,0,0,0,0,None,,52
Lindsay,Williams,84,238,C,5/18/2008,0,Sacramento,CA,Fresno State,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,15,2,2,2,47,FA,0,0,0,0,0,0,0,0,None,,85
Rafa,Bello,78,212,SG,5/7/2006,9,Rosario,Argentina,None,0,,0,2,3,2,4,2,5,2,3,44,2,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3,66,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,100
Daniel,Correa,82,227,C,9/18/2010,40,Cornellá,Spain,None,0,,0,2,5,2,5,2,5,2,5,21,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,91,2,2,2,48,Draft,0,0,0,0,0,0,0,0,None,,7
Jere,Williams,77,215,SG,4/18/2011,3,Reading,OH,Xavier,0,,0,2,5,2,5,2,5,1,2,2,2,5,2,5,2,5,2,5,2,5,2,3,2,5,2,5,20,2,2,2,72,Draft,0,0,0,0,0,0,0,0,None,,45
Cleto,Milello,74,200,SG,10/10/2009,33,Desio,Italy,None,0,,0,2,5,2,5,2,5,2,5,35,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,54,2,2,2,58,Draft,0,0,0,0,0,0,0,0,None,,24
Andrew,Davis,81,246,PF,9/12/2006,53,Niantic,CT,Ohio State,1,Broken Foot,0,77,87,38,50,28,41,17,23,15,27,29,24,30,64,77,31,40,26,32,54,54,58,58,57,75,60,44,44,41,87,PET,0,0,0,0,0,0,0,0,None,,83
Dennis,Miller,85,231,C,8/26/2010,45,Phoenix,AZ,Cal State Northridge,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,69,2,2,2,62,Draft,0,0,0,0,0,0,0,0,None,,83
Leon,Fraley,82,216,PF,3/25/2008,0,Columbus,NE,San Jose State,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,1,2,2,2,66,FA,0,0,0,0,0,0,0,0,None,,100
Thomas,Majewski,81,241,PF,12/2/2008,51,North Charleston,SC,Wake Forest,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,4,2,5,2,5,2,5,2,5,48,2,2,2,62,FA,0,0,0,0,0,0,0,0,None,,33
Marcus,Hanke,82,204,SF,9/5/2008,18,Farmers Branch,TX,Xavier,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,35,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,53
William,Knight,80,202,SF,6/29/2008,16,Garland,TX,Xavier,0,,0,2,5,2,5,2,5,2,5,68,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,1,2,2,2,70,FA,0,0,0,0,0,0,0,0,None,,76
Edward,McKie,85,242,C,9/15/2009,55,Tucson,AZ,Northern Arizona,0,,0,2,5,2,5,2,5,0,0,0,2,5,0,0,2,5,1,2,2,5,2,5,2,5,2,5,49,2,2,2,42,FA,0,0,0,0,0,0,0,0,None,,34
Colby,Nelson,77,185,PG,3/14/2007,15,Huntington Beach,CA,Wyoming,0,,0,2,4,2,4,2,5,2,4,9,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,46,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,7
Chase,McCoy,79,222,SF,3/6/2010,20,Sparks,NV,Virginia Tech,0,,0,2,5,2,5,2,5,2,5,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,45,2,2,2,78,PLY,0,0,0,0,0,0,0,0,None,,33
Hilton,Jones,82,194,SF,12/30/2011,35,Conway,AR,Memphis,0,,0,2,5,2,5,2,5,2,5,45,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,54,2,2,2,66,Draft,0,0,0,0,0,0,0,0,None,,57
Johnny,Weber,80,233,SF,1/8/2011,4,Houma,LA,None,0,,0,2,4,2,4,2,5,2,4,42,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,49,2,2,2,63,ROQ,0,0,0,0,0,0,0,0,None,,62
Ronald,Whitfield,81,233,PF,10/11/2008,51,Elko,NV,Oregon State,0,,0,2,5,2,5,2,5,2,5,17,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,2,2,2,47,FA,0,0,0,0,0,0,0,0,None,,43
Eric,Aitken,80,236,PF,4/18/2006,55,Bay St. Louis,MS,Southern Mississippi,0,,0,2,4,2,4,2,5,2,4,62,2,4,1,1,2,4,2,4,2,4,2,4,2,4,2,4,15,2,2,2,63,FA,0,0,0,0,0,0,0,0,None,,50
Cary,Wilcox,77,221,SG,9/12/2010,30,San Jose,CA,Pepperdine,0,,0,2,5,2,5,2,5,2,5,35,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,10,2,2,2,62,Draft,0,0,0,0,0,0,0,0,None,,3
Merlin,Briggs,74,206,SG,9/22/2011,3,Benton Harbor,MI,Mississippi,0,,0,2,5,2,5,2,5,2,5,26,2,5,2,5,2,4,2,5,2,5,1,2,2,5,2,5,1,2,2,2,73,Draft,0,0,0,0,0,0,0,0,None,,75
Frank,Bramblett,74,189,SG,9/11/2008,12,Elma Center,NY,Elon,0,,0,2,5,2,5,2,5,2,4,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,82,2,2,2,41,Draft,0,0,0,0,0,0,0,0,None,,54
Berry,Phillips,78,219,SG,5/21/2009,15,Sacramento,CA,UC Santa Barbara,0,,0,2,5,2,5,2,5,2,5,62,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,78,2,2,2,58,Draft,0,0,0,0,0,0,0,0,None,,28
John,Miles,82,217,PF,4/3/2007,41,Berea,KY,Wake Forest,0,,0,2,5,2,5,2,5,2,5,27,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,52,2,2,2,52,FA,0,0,0,0,0,0,0,0,None,,44
George,Brannan,82,212,PF,4/20/2011,0,Southfield,MI,South Dakota,0,,0,2,5,2,5,2,5,2,5,51,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,52,2,2,2,47,CHE,0,0,0,0,0,0,0,0,None,,38
Joe,Bogart,79,239,SF,1/24/2008,12,Teaneck,NJ,Marshall,0,,0,2,4,2,4,2,5,2,4,66,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,69,2,2,2,89,FA,0,0,0,0,0,0,0,0,None,,25
Dillon,Baker,80,240,PF,2/21/2006,32,Chicago,IL,IUPUI,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,61,2,2,2,58,FA,0,0,0,0,0,0,0,0,None,,67
Calvin,Rodriguez,75,214,SG,8/3/2010,23,New York,NY,Maryland,1,Groin Pull,0,35,37,46,52,60,63,51,68,21,67,67,55,72,19,24,47,48,60,73,10,11,15,23,36,36,37,30,76,41,73,TIL,0,0,0,0,0,0,0,0,None,,6
David,Freeman,76,177,SG,9/20/2009,27,Petersburg,IL,Rutgers,0,,0,2,5,2,5,2,5,2,5,51,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,90,2,2,2,64,Draft,0,0,0,0,0,0,0,0,None,,37
Rory,Gibson,80,191,SF,7/14/2009,22,Jacksonville,FL,Kansas,0,,0,2,5,2,5,2,5,2,5,74,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,14,2,2,2,92,Draft,0,0,0,0,0,0,0,0,None,,71
Pancho,Aranda,80,190,SG,2/26/2010,22,Getafe,Spain,None,0,,0,2,5,2,5,2,5,2,5,13,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,100,2,2,2,53,Draft,0,0,0,0,0,0,0,0,None,,74
Daryl,Underwood,79,230,PF,2/23/2009,44,Broomfield,CO,Colorado State,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,36,2,2,2,80,FA,0,0,0,0,0,0,0,0,None,,75
Stanley,Jones,82,292,C,2/5/2007,53,Albion,IL,Illinois State,0,,0,2,5,2,5,2,5,0,0,0,2,4,2,5,2,5,2,5,2,5,2,4,2,5,2,5,34,2,2,2,50,FA,0,0,0,0,0,0,0,0,None,,32
Perry,Jennings,79,228,PF,1/23/2009,43,Quincy,MA,Rutgers,0,,0,2,5,2,5,2,5,0,0,0,2,5,1,2,2,5,2,5,2,5,2,5,2,5,2,5,23,2,2,2,39,Draft,0,0,0,0,0,0,0,0,None,,90
Ismael,Byrd,79,222,SF,8/5/2008,34,South Fallsburg,NY,Canisius,0,,0,2,3,2,3,2,5,2,4,56,2,3,2,3,2,4,2,3,2,4,2,3,2,3,2,4,49,2,2,2,99,FA,0,0,0,0,0,0,0,0,None,,39
Zakhar,Khvostov,82,242,PF,8/4/2009,51,Chita,Russia,None,0,,0,2,5,2,5,2,5,2,5,32,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,2,2,2,72,FA,0,0,0,0,0,0,0,0,None,,98
Rodrigo,Unger,79,191,SF,2/20/2010,3,Noceto,Italy,None,0,,0,2,5,2,5,2,5,2,5,29,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,5,57,2,2,2,79,FA,0,0,0,0,0,0,0,0,None,,30
Randall,Berry,78,217,SF,6/5/2008,10,Jackson,MS,Mississippi State,0,,0,2,5,2,5,2,5,2,5,34,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,29,2,2,2,93,FA,0,0,0,0,0,0,0,0,None,,1
Chris,Whitley,82,243,PF,4/24/2008,45,Florence,KY,William & Mary,0,,0,2,5,2,5,2,5,2,5,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,45,2,2,2,45,FA,0,0,0,0,0,0,0,0,None,,16
Carl,Sandy,82,227,SF,8/15/2008,1,Dallas,TX,Texas Tech,1,Sprained Ankle,0,37,65,48,63,41,56,48,69,26,40,40,38,62,41,67,49,61,50,56,35,41,46,56,42,79,46,42,59,47,77,FER,0,0,0,0,0,0,0,0,None,,7
Harrison,Luis,80,199,SF,2/13/2007,15,Madisonville,KY,Creighton,0,,0,2,5,2,5,2,5,2,3,3,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,92,2,2,2,60,FA,0,0,0,0,0,0,0,0,None,,10
Brian,Wong,80,200,SF,8/19/2007,32,Campbell,CA,Loyola Marymount,1,Torn Ligament,14,43,54,56,56,40,55,44,49,29,40,55,49,49,45,52,43,47,47,47,42,42,42,42,53,64,42,47,52,29,66,LCH,0,0,0,0,0,0,0,0,None,,42
Jules,Martinez,79,223,SF,7/21/2010,5,New York,NY,Princeton,0,,0,2,4,2,4,2,5,2,4,26,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,24,2,2,2,89,FA,0,0,0,0,0,0,0,0,None,,79
Biaggio,Vargos,79,231,SF,12/1/2009,23,Sun City,AZ,UTEP,1,Patellar Tendanitis,6,56,70,58,64,35,66,51,57,35,51,51,44,45,51,51,38,40,45,45,23,41,48,48,52,58,56,52,47,47,64,COL,0,0,0,0,0,0,0,0,None,,15
Emmett,Miller,81,241,SF,11/2/2008,1,Ellsworth,ME,Duke,0,,0,2,4,2,4,2,5,2,4,23,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,49,2,2,2,82,FA,0,0,0,0,0,0,0,0,None,,67
Rodger,Reid,80,238,PF,9/29/2008,53,Coto de Caza,CA,Southeastern Louisiana,0,,0,2,4,2,4,2,5,2,4,32,2,4,2,3,2,4,2,4,2,4,2,4,2,4,2,4,42,2,2,2,64,FA,0,0,0,0,0,0,0,0,None,,46
Carlos,Dabino,77,170,SG,7/21/2009,31,Mar del Plata,Argentina,None,0,,0,2,5,2,5,2,5,2,5,33,2,5,2,5,1,2,2,5,2,5,2,5,2,5,2,5,61,2,2,2,74,Draft,0,0,0,0,0,0,0,0,None,,79
Arron,Kidd,78,195,SF,11/29/2006,8,Shreveport,LA,Drake,1,Hyperextended Knee,0,32,32,49,49,44,62,54,54,41,41,54,51,51,19,33,39,39,47,47,18,18,26,39,26,27,29,42,58,33,51,ASI,0,0,0,0,0,0,0,0,None,,27
Raymond,Parrish,82,240,PF,2/15/2006,43,Kokomo,IN,Massachusetts,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,1,5,2,5,2,5,2,5,2,3,33,2,2,2,65,FA,0,0,0,0,0,0,0,0,None,,54
Li,Chén,80,243,SF,3/10/2008,12,Shanghai,China,None,0,,0,2,5,2,5,2,5,2,5,24,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,36,2,2,2,50,FA,0,0,0,0,0,0,0,0,None,,25
Russ,Allen,77,215,SG,6/27/2011,35,San Antonio,TX,None,0,,0,2,5,2,5,2,5,2,5,29,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,64,2,2,2,76,ROQ,0,0,0,0,0,0,0,0,None,,27
Ruy,Tabuyo,77,215,SG,4/14/2009,26,Highland Park,NJ,West Virginia,0,,0,2,5,2,5,2,5,2,5,27,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,55,2,2,2,96,FA,0,0,0,0,0,0,0,0,None,,45
Courtney,Hogan,78,195,SG,6/9/2010,2,West Point,MS,Tulane,0,,0,2,5,2,5,2,5,2,5,12,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,35,2,2,2,87,Draft,0,0,0,0,0,0,0,0,None,,40
Tod,Tyler,88,237,C,8/4/2006,32,Clovis,NM,New Mexico,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,56,2,2,2,38,FA,0,0,0,0,0,0,0,0,None,,81
Korey,Smith,80,243,PF,6/7/2006,43,Great Falls,MT,Montana,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,1,1,2,5,2,5,2,5,2,5,34,2,2,2,69,FA,0,0,0,0,0,0,0,0,None,,42
Gerald,Fountain,76,214,SG,6/2/2008,23,Dunkerton,IA,Northern Iowa,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,86,2,2,2,69,FA,0,0,0,0,0,0,0,0,None,,61
Josef,Spehar,84,243,C,2/23/2007,51,Usti,Czech Republic,None,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,56,2,2,2,52,FA,0,0,0,0,0,0,0,0,None,,91
Broderick,Wyant,80,221,SF,1/8/2010,1,Rye,NY,Illinois State,0,,0,2,5,2,5,2,5,2,5,16,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,55,2,2,2,38,Draft,0,0,0,0,0,0,0,0,None,,59
Elroy,Loehr,80,246,PF,1/13/2006,41,Lexington,KY,Xavier,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,43,2,2,2,55,FA,0,0,0,0,0,0,0,0,None,,30
Victor,Munoz,77,175,SG,2/9/2011,22,Ocoee,FL,Florida,0,,0,2,5,2,5,2,5,2,5,71,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,18,2,2,2,78,Draft,0,0,0,0,0,0,0,0,None,,62
Justin,Lewis,83,259,PF,4/12/2003,42,Mesa,AZ,New Mexico State,0,,0,2,2,2,4,2,5,2,4,11,2,4,2,3,2,4,0,0,2,4,2,4,2,4,2,4,90,2,2,2,60,FA,0,0,0,0,0,0,0,0,None,,40
Erick,Anders,83,239,C,8/24/2007,54,San Carlos,CA,Stanford,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,32,2,2,2,49,FA,0,0,0,0,0,0,0,0,None,,27
Jeff,Marable,75,192,SG,3/1/2009,22,Pecos,TX,Houston,0,,0,2,5,2,5,2,5,2,5,66,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,37,2,2,2,55,Draft,0,0,0,0,0,0,0,0,None,,54
Cesar,Buckley,83,274,PF,1/16/2007,52,Lodi,CA,Boise State,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,3,2,4,2,2,2,4,2,4,2,4,2,4,42,2,2,2,58,FA,0,0,0,0,0,0,0,0,None,,58
Don,Jennings,78,213,SG,8/15/2010,20,Wellington,KS,None,0,,0,2,4,2,4,2,5,2,4,79,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,16,2,2,2,83,FER,0,0,0,0,0,0,0,0,None,,66
Benito,Peck,76,203,SG,9/16/2008,27,East Meadow,NY,North Carolina State,0,,0,2,5,2,5,2,5,2,5,12,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,45,2,2,2,93,FA,0,0,0,0,0,0,0,0,None,,44
Bryon,Sawyer,78,196,SG,9/10/2008,35,Pittsburgh,PA,Georgetown,0,,0,2,5,2,5,2,5,2,5,22,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,52,2,2,2,94,FA,0,0,0,0,0,0,0,0,None,,70
Coleman,Canter,80,239,PF,7/10/2009,45,Lynden,WA,Montana,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,41,2,2,2,37,Draft,0,0,0,0,0,0,0,0,None,,82
Harold,Clark,81,202,SF,2/20/2012,35,Jackson,TN,Mississippi,0,,0,2,5,2,5,2,5,2,5,10,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,26,2,2,2,62,Draft,0,0,0,0,0,0,0,0,None,,97
Dion,Douglas,79,229,SG,5/27/2004,20,Marengo,IL,Northeastern,0,,0,2,5,2,5,2,5,2,5,7,2,5,2,4,1,1,2,5,2,5,2,4,1,1,2,3,74,2,2,2,88,FA,0,0,0,0,0,0,0,0,None,,14
Brian,Allen,81,248,PF,7/30/2008,0,Yazoo City,MS,Southern Mississippi,1,Sprained Ankle,0,44,76,32,50,33,40,26,26,19,26,34,30,38,48,74,33,33,29,39,53,56,57,57,62,83,31,59,43,50,82,ROQ,0,0,0,0,0,0,0,0,None,,2
Andrew,Frost,77,217,SF,11/30/2010,33,Twin Lakes,FL,North Florida,0,,0,2,5,2,5,2,5,2,5,11,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,96,2,2,2,66,Draft,0,0,0,0,0,0,0,0,None,,88
Lynn,Wiggins,77,216,SG,7/4/2008,34,Town 'n' Country,FL,UAB,0,,0,2,5,2,5,2,5,2,5,43,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,43,2,2,2,73,FA,0,0,0,0,0,0,0,0,None,,5
Reuben,Wilson,76,221,SG,4/16/2009,25,Lewisville,TX,Memphis,0,,0,2,5,2,5,2,5,2,5,57,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,97,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,44
Justin,Macgregor,80,211,SF,5/19/2006,28,Anaheim,CA,UNLV,0,,0,2,5,2,5,2,5,2,5,34,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,21,2,2,2,56,FA,0,0,0,0,0,0,0,0,None,,45
Darwin,Hysell,78,209,PG,7/12/2009,5,Spring Valley,KY,Kentucky,0,,0,2,5,2,5,2,5,2,5,63,2,5,2,5,2,5,2,5,2,5,2,3,2,5,2,4,4,2,2,2,64,Draft,0,0,0,0,0,0,0,0,None,,44
Bret,Yang,78,214,SG,11/9/2009,15,Tracy,CA,Utah State,1,Stress Fracture,17,35,44,55,62,35,52,49,64,50,47,61,48,63,21,25,64,77,58,58,13,23,27,27,27,38,55,36,54,43,63,LCH,0,0,0,0,0,0,0,0,None,,29
Martin,Demine,78,211,SG,5/13/2007,1,Novomoskovsk,Russia,None,0,,0,2,4,2,4,2,5,2,4,64,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,27,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,44
Jean,Bash,80,194,SF,3/2/2009,3,Sandy,UT,Washington,0,,0,2,5,2,5,2,5,2,5,65,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,98,2,2,2,50,Draft,0,0,0,0,0,0,0,0,None,,64
Eddie,Cullen,74,204,PG,5/28/2009,33,Carlisle,IN,Butler,0,,0,2,5,2,5,2,5,2,5,70,2,5,2,5,1,1,2,5,2,5,2,5,2,5,2,5,64,2,2,2,31,Draft,0,0,0,0,0,0,0,0,None,,41
Fela,Alozie,84,239,C,6/14/2008,53,Dakar,Senegal,None,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,4,2,5,2,5,2,5,2,5,22,2,2,2,47,FA,0,0,0,0,0,0,0,0,None,,35
Vladislav,Varga,81,218,PF,11/18/2012,42,Olomouc,Czech Republic,None,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,38,2,2,2,58,CHE,0,0,0,0,0,0,0,0,None,,45
Adli,Aydogan,82,254,C,9/7/2007,52,Gebze,Turkey,None,1,Severe Migraines,0,70,73,36,53,23,35,28,28,15,24,27,32,32,69,78,29,36,20,37,57,57,57,75,59,70,54,73,37,27,79,CHD,0,0,0,0,0,0,0,0,None,,63
Abraham,Wells,73,158,PG,2/16/2011,2,Daytona Beach,FL,Mercer,0,,0,2,5,2,5,2,5,2,5,50,2,5,2,5,2,5,2,5,2,5,2,3,2,5,2,5,33,2,2,2,69,Draft,0,0,0,0,0,0,0,0,None,,48
Clyde,Casey,80,197,SG,11/5/2006,1,Breckenridge,MN,Minnesota,0,,0,2,5,2,5,2,5,2,5,37,2,5,2,5,2,3,2,5,2,5,2,5,2,5,2,5,97,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,40
Karl,Bilodeau,73,193,PG,10/25/2013,15,Sloan,NY,None,0,,0,2,5,2,5,2,5,2,3,3,2,5,2,5,2,5,2,5,2,5,1,1,1,2,2,5,53,2,2,2,60,Draft,0,0,0,0,0,0,0,0,None,,9
Richard,Kerr,85,265,C,8/15/2006,42,Bloomington,IL,Illinois,0,,0,2,5,2,5,2,5,2,5,21,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,102,2,2,2,51,FA,0,0,0,0,0,0,0,0,None,,13
Bennie,Taylor,70,207,PG,5/16/2010,3,Albion,MI,Michigan,0,,0,2,5,2,5,2,5,2,5,100,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,32,2,2,2,100,Draft,0,0,0,0,0,0,0,0,None,,23
Herman,Taylor,81,252,C,9/11/2010,43,Montebello,CA,UCLA,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,43,2,2,2,70,FA,0,0,0,0,0,0,0,0,None,,24
Demetrius,Warren,79,199,SF,4/2/2010,35,Lebanon,OR,Oregon State,0,,0,2,5,2,5,2,5,2,5,11,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,34,2,2,2,24,Draft,0,0,0,0,0,0,0,0,None,,46
Doyle,Whitfield,78,232,SF,4/11/2012,22,Houston,TX,Lamar,0,,0,2,5,2,5,2,5,2,5,19,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,81,2,2,2,88,Draft,0,0,0,0,0,0,0,0,None,,33
Sanford,Bolton,73,186,PG,7/6/2011,24,New York,NY,American,0,,0,2,5,2,5,2,5,2,5,98,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,83,2,2,2,98,Draft,0,0,0,0,0,0,0,0,None,,29
Jamison,Thomas,75,161,PG,9/18/2010,10,Jacksonville,NC,Duke,0,,0,2,5,2,5,2,5,2,5,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,80,2,2,2,47,Draft,0,0,0,0,0,0,0,0,None,,72
Josiah,Thompson,73,159,PG,3/26/2013,32,Temple,TX,None,0,,0,2,5,2,5,2,5,2,5,63,2,5,2,5,2,2,2,5,2,5,1,2,2,5,2,5,96,2,2,2,30,Draft,0,0,0,0,0,0,0,0,None,,22
Ross,Cohen,82,252,PF,3/3/2003,40,Fort Wayne,IN,Evansville,0,,0,2,3,2,5,2,5,0,0,0,2,5,2,2,2,5,2,5,2,5,2,5,2,5,2,5,58,2,2,2,68,FA,0,0,0,0,0,0,0,0,None,,56
Gerald,Albano,79,227,SF,3/17/2009,6,Fayetteville,NC,Gardner Webb,0,,0,2,5,2,5,2,5,2,2,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,92,2,2,2,31,Draft,0,0,0,0,0,0,0,0,None,,65
