FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Forest,Galli,75,183,SF,1/11/2016,5,Daphne,AL,Clemson,0,,0,17,57,11,17,16,26,6,7,4,11,11,17,17,29,34,12,18,9,15,25,43,46,46,40,61,64,19,22,13,54,LIT,0,0,0,0,0,0,0,0,None,,79
Erasmo,Wixon,68,138,SF,4/4/2016,21,Zagreb,Croatia,None,0,,0,38,53,16,39,31,45,27,31,34,19,25,19,41,27,40,17,54,14,31,20,29,30,47,20,40,28,20,21,16,58,WET,0,0,0,0,0,0,0,0,None,,61
Arlen,Kriegel,65,120,SG,11/4/2016,33,St. Petersburg,FL,Bethune-Cookman,0,,0,22,29,21,53,19,36,32,47,39,20,47,15,42,16,29,40,41,23,36,9,14,18,18,18,24,72,11,24,18,48,WET,0,0,0,0,0,0,0,0,None,,49
Zachary,Peugh,63,125,PG,5/17/2016,26,New York,NY,Manhattan,0,,0,14,34,17,41,22,49,31,55,52,34,40,40,51,7,15,26,42,33,60,3,9,9,10,7,25,24,12,41,16,61,LIT,0,0,0,0,0,0,0,0,None,,41
Steven,Deibert,79,191,C,9/1/2016,40,New Orleans,LA,Iowa,0,,0,17,42,11,26,20,28,7,7,3,5,16,11,17,17,45,5,17,13,16,27,41,28,41,33,47,43,34,18,18,53,MTL,0,0,0,0,0,0,0,0,None,,99
Yigit,Inge,73,166,SF,7/15/2015,2,Naperville,IL,Illinois,0,,0,2,5,2,5,2,5,2,5,26,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,21,2,2,2,78,FA,0,0,0,0,0,0,0,0,None,,27
Cary,Tillison,73,172,SF,3/16/2015,55,Lyman,MS,Detroit,1,Groin Pull,0,23,41,22,28,33,49,11,29,27,17,34,25,35,22,40,16,45,10,43,19,29,31,48,23,38,63,28,12,30,90,MEM,0,0,0,0,0,0,0,0,None,,88
Denver,Sepeda,74,162,PF,6/3/2016,30,Kenosha,WI,Wisconsin,0,,0,43,43,11,20,15,29,5,6,2,9,15,12,15,32,39,13,14,12,19,38,59,32,37,34,54,67,23,14,23,45,WET,0,0,0,0,0,0,0,0,None,,23
Orsino,Vigue,77,179,C,4/11/2015,32,La Quinta,CA,Sacramento State,2,Sprained Knee,0,2,5,2,5,2,5,2,5,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,23,2,2,2,76,FA,0,0,0,0,0,0,0,0,None,,87
Nermin,Glueck,69,130,PF,2/5/2016,6,Baltimore,MD,Wake Forest,0,,0,30,47,24,30,12,39,12,22,6,13,29,22,24,26,33,22,28,15,30,18,50,28,53,26,45,27,13,11,33,86,WET,0,0,0,0,0,0,0,0,None,,67
Alvin,Houk,77,188,PF,1/18/2015,32,Medford,MA,Michigan State,1,,0,42,57,16,31,20,26,6,10,2,7,12,12,16,38,38,10,15,11,21,38,53,28,53,32,53,45,16,8,17,61,WET,0,0,0,0,0,0,0,0,None,,54
Junior,Iskra,75,173,C,10/3/2014,42,Madison,WI,Penn State,1,,0,2,5,2,5,2,5,2,5,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,74,2,2,2,43,FA,0,0,0,0,0,0,0,0,None,,91
Quincy,Alexander,83,250,PF,9/12/2009,31,Santa Ana,CA,UCLA,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,83
Dannie,Nuckolls,78,201,PF,9/9/2014,40,New York,NY,None,1,,0,30,56,22,25,16,27,6,6,8,7,15,10,13,36,36,17,17,14,14,37,40,41,45,21,38,76,35,15,35,83,JAC,0,0,0,0,0,0,0,0,None,,54
Ekon,Kalman,73,175,PF,11/10/2015,33,Ooltewah,TN,South Carolina,2,,0,43,43,26,26,18,28,12,15,8,14,20,20,25,38,38,7,22,10,20,22,48,23,53,24,51,39,29,25,32,44,ARI,0,0,0,0,0,0,0,0,None,,35
Deshawn,McLachlan,73,164,PF,11/23/2016,44,Grevená,Greece,None,1,,0,25,59,28,53,14,33,14,26,5,13,28,17,37,39,57,19,35,22,28,29,56,36,60,32,63,76,24,14,16,66,PIE,0,0,0,0,0,0,0,0,None,,68
Malcom,Petway,67,127,SG,12/2/2016,45,New York,NY,Marquette,1,,0,20,20,36,36,16,55,27,50,46,28,42,18,23,15,21,24,39,26,36,5,15,11,20,18,26,43,18,38,22,58,JAC,0,0,0,0,0,0,0,0,None,,2
Brian,White,80,232,PF,3/24/2010,54,Lamont,CA,Portland State,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,40
Vicente,Coronel,78,166,C,12/21/2016,17,Normal,IL,North Dakota,0,,0,23,52,11,22,17,27,5,5,1,11,11,9,21,25,61,6,25,8,17,26,53,19,46,41,50,27,45,13,23,71,ALB,0,0,0,0,0,0,0,0,None,,80
Dirk,Hotchkiss,79,240,SF,10/18/2009,30,Chicago,IL,Indiana State,1,,0,2,4,2,4,2,5,2,4,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,2,5,FA,0,0,0,0,0,0,0,0,None,,46
Terrance,Smith,82,220,SF,6/4/2012,9,Baltimore,MD,NJIT,0,,0,2,5,2,5,2,5,2,5,25,2,5,1,2,2,5,2,5,2,5,2,5,2,5,2,5,53,2,2,2,52,Draft,0,0,0,0,0,0,0,0,None,,38
Bartolomé,Espejo,84,252,C,6/8/2010,44,New York,NY,Syracuse,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,92
Gregory,Marsh,79,218,SG,6/6/2010,21,Kansas City,KS,Memphis,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,64
Jefferey,Bailey,78,226,SF,3/7/2008,27,Enosburg Falls,VT,American,0,,0,2,5,2,5,2,5,0,0,0,1,2,1,1,2,5,2,5,2,5,2,5,2,5,2,5,53,2,2,2,72,Draft,0,0,0,0,0,0,0,0,None,,41
Thomas,Big,75,168,SF,2/16/2016,30,Dallas,TX,Baylor,0,,0,25,56,24,24,11,44,12,12,25,21,21,13,25,34,34,16,20,20,28,35,35,25,41,29,29,58,30,16,31,83,JAC,0,0,0,0,0,0,0,0,None,,60
Chris,Conrad,79,210,SF,8/26/2009,21,Alderwood Manor,WA,Montana,0,,0,2,5,2,5,2,5,2,5,19,2,5,1,1,2,5,2,5,2,5,2,5,2,5,2,5,64,2,2,2,63,Draft,0,0,0,0,0,0,0,0,None,,86
Karakalpak,Basilio,73,185,C,9/18/2015,32,Collinsville,IL,Northwestern,1,,0,2,5,2,5,2,5,2,5,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,65,2,2,2,47,FA,0,0,0,0,0,0,0,0,None,,44
Efren,Shinault,71,137,SF,6/19/2016,10,Trelew,Argentina,None,0,,0,15,38,19,44,21,43,21,30,41,21,36,20,25,22,33,25,42,21,42,17,23,18,29,22,44,34,19,21,22,53,JAC,0,0,0,0,0,0,0,0,None,,41
Oben,Puleo,76,166,C,10/18/2014,35,Albany,GA,Western Kentucky,1,,0,2,5,2,5,2,5,2,5,3,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,41,2,2,2,73,FA,0,0,0,0,0,0,0,0,None,,42
Simon,Ducan,73,159,PF,12/7/2014,43,Denver,CO,Air Force,0,,0,2,5,2,5,2,5,2,5,18,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,78,2,2,2,80,FA,0,0,0,0,0,0,0,0,None,,53
Will,Erikson,73,168,PF,12/7/2015,42,Bayonne,NJ,Kentucky,0,,0,2,4,2,4,2,5,2,4,24,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,33,2,2,2,91,FA,0,0,0,0,0,0,0,0,None,,60
Harold,Chadbourne,78,203,C,7/17/2014,40,Norland,FL,Miami,1,,0,2,4,2,4,2,5,2,4,8,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,64,2,2,2,54,FA,0,0,0,0,0,0,0,0,None,,6
Davis,Biros,68,151,PF,4/28/2015,50,Woods Creek,WA,UNLV,0,,0,27,35,24,52,19,49,28,41,46,31,39,26,36,14,15,23,23,28,45,8,8,15,20,9,21,37,18,14,18,76,MEM,0,0,0,0,0,0,0,0,None,,24
Alonso,Petitt,66,128,PG,11/27/2016,44,Spring Hill,FL,Duke,0,,0,19,39,32,52,16,44,21,60,25,37,37,19,38,21,33,29,45,36,41,6,13,14,25,10,29,71,9,25,41,47,JAC,0,0,0,0,0,0,0,0,None,,4
Yinka,Touchette,74,167,C,2/7/2015,13,Hawthorne,CA,UMKC,0,,0,2,4,2,4,2,5,2,4,1,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,29,2,2,2,59,FA,0,0,0,0,0,0,0,0,None,,22
Bayar,Parkes,75,163,SG,10/6/2015,26,Plymouth,MA,Massachusetts,1,,0,28,62,13,31,8,34,12,21,7,15,19,13,30,34,57,13,26,15,24,29,57,23,58,26,42,25,27,17,34,85,JAC,0,0,0,0,0,0,0,0,None,,73
Nathanael,Hagemann,76,189,C,9/20/2014,44,Ossining,NY,West Virginia,1,,0,2,5,2,5,2,5,2,5,1,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,66,2,2,2,65,FA,0,0,0,0,0,0,0,0,None,,71
Micheal,Joyner,73,163,PF,1/16/2015,43,Paradise,NV,Nevada,1,,0,2,4,2,4,2,5,2,4,10,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,75,2,2,2,59,FA,0,0,0,0,0,0,0,0,None,,59
Kyle,Varga,79,174,C,12/1/2016,4,Clifton,CO,Utah State,0,,0,39,63,10,38,21,35,4,9,1,6,14,16,28,26,74,15,30,5,20,32,58,37,66,18,46,33,26,16,16,69,JAC,0,0,0,0,0,0,0,0,None,,37
Caron,Meiners,75,168,SF,2/8/2016,44,Pickens,SC,Ohio State,1,,0,22,40,26,26,10,41,15,17,14,16,27,11,33,35,38,11,35,11,20,29,50,45,56,23,47,76,32,23,20,58,JAC,0,0,0,0,0,0,0,0,None,,4
Wes,Runnels,67,130,SF,7/26/2016,42,Naugatuck,CT,Fairleigh Dickinson,0,,0,28,42,16,37,29,35,26,28,37,26,29,24,32,17,33,19,28,24,36,15,25,15,31,30,31,30,13,18,20,89,PIE,0,0,0,0,0,0,0,0,None,,66
Bennie,Anderson,78,219,SG,4/19/2012,12,Guntersville,AL,None,0,,0,2,4,2,4,2,5,2,4,9,2,4,2,4,2,4,2,4,2,4,2,4,1,1,2,4,2,2,2,2,57,FA,0,0,0,0,0,0,0,0,None,,62
Dan,Williams,82,230,PF,10/22/2010,54,Livermore,CA,Southern California,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,76
Jess,Strobl,70,155,SG,4/8/2016,22,Laurinburg,NC,Gardner Webb,0,,0,21,36,36,64,26,43,37,60,38,22,41,26,43,9,19,25,47,27,31,12,12,15,23,14,25,29,22,24,16,56,DAL,0,0,0,0,0,0,0,0,None,,45
Leland,Jones,78,228,SF,3/1/2009,5,Charlottesville,VA,Southeastern Louisiana,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,72
Dennis,Meyer,78,206,SF,5/2/2009,26,Cincinnati,OH,Bowling Green,1,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,39
Forrest,Mowers,72,169,SF,8/1/2016,30,Woodfield,SC,Davidson,1,,0,20,47,18,57,28,48,23,70,39,22,44,14,44,12,29,25,54,30,40,10,23,8,19,13,29,70,16,18,27,69,ALB,0,0,0,0,0,0,0,0,None,,4
Sherwood,Racca,73,168,SF,2/4/2016,25,Clintonville,WI,Michigan,1,Bruised Cheekbone,0,23,56,9,26,11,25,5,7,3,9,19,16,16,34,46,11,23,13,19,42,52,42,54,32,56,48,15,18,27,84,PIE,0,0,0,0,0,0,0,0,None,,56
Steve,Croghan,71,143,SG,8/13/2016,51,San Bernardino,CA,Cal State Fullerton,1,,0,24,55,19,26,18,32,14,19,25,19,22,14,29,22,66,15,23,8,27,23,50,22,40,29,44,54,27,22,39,62,PIE,0,0,0,0,0,0,0,0,None,,34
Gaston,Desmillescamp,78,235,SF,6/14/2009,12,Montivilliers,France,None,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,6,FA,0,0,0,0,0,0,0,0,None,,80
David,Shaffer,77,228,SG,4/24/2009,5,Stanford,KY,Charlotte,1,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,8,FA,0,0,0,0,0,0,0,0,None,,90
Luca,Brinkmann,72,152,SG,12/20/2015,42,Maybee,MI,Ohio State,1,,0,2,5,2,5,2,5,2,5,56,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,34,2,2,2,84,FA,0,0,0,0,0,0,0,0,None,,18
Garrett,Rice,81,190,SF,9/15/2012,1,New York,NY,Monmouth,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,1,2,2,5,2,5,2,5,2,5,4,2,2,2,39,Draft,0,0,0,0,0,0,0,0,None,,33
Dante,Lewis,77,221,SG,1/27/2010,27,Bayshore Gardens,FL,Butler,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,35
Judson,Fulp,75,181,PF,7/16/2015,51,Zwickau,Germany,None,1,,0,2,4,2,4,2,5,2,4,19,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,66,2,2,2,63,FA,0,0,0,0,0,0,0,0,None,,64
Olen,McLemore,74,153,SF,2/13/2016,24,Lakewood,CA,Washington State,1,,0,25,57,27,44,16,49,31,43,38,18,34,28,55,14,45,28,53,30,45,14,31,21,38,35,36,36,24,15,25,67,MEM,0,0,0,0,0,0,0,0,None,,56
Pompeo,Werts,65,130,PG,11/10/2016,34,Laredo,TX,Texas,0,,0,17,27,30,58,14,35,24,56,60,17,39,26,30,14,27,21,58,18,44,5,15,11,32,14,23,24,14,30,15,73,DAL,0,0,0,0,0,0,0,0,None,,15
Dion,Tay,71,157,SG,4/25/2015,32,Callaway,FL,Morehead State,2,,0,36,80,12,32,18,23,5,9,5,13,14,11,27,17,60,17,27,13,20,25,62,40,60,42,82,47,27,16,29,84,JER,0,0,0,0,0,0,0,0,None,,33
George,McLeod,76,174,PG,7/30/2009,21,Safety Harbor,FL,USC Upstate,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,2
Arturo,Jorden,69,164,PG,11/14/2015,42,Creedmoor,NC,Richmond,0,,0,21,35,20,42,24,48,30,41,37,17,45,15,35,10,22,33,39,12,42,5,16,19,19,16,21,45,15,26,23,50,LIN,0,0,0,0,0,0,0,0,None,,39
Darrin,Kato,79,186,C,8/28/2016,53,Houston,TX,Grambling State,0,,0,47,47,8,20,9,34,4,6,7,12,12,10,10,32,52,10,12,8,17,33,43,31,57,44,46,57,41,18,16,59,MTL,0,0,0,0,0,0,0,0,None,,74
Arslaner,Bongiovanni,76,154,PF,12/2/2016,41,Westlake,OH,Saint Louis,1,Broken Foot,0,28,54,11,25,14,33,4,7,8,10,14,10,19,25,35,6,19,16,16,34,40,24,58,25,59,73,31,16,33,67,DAL,0,0,0,0,0,0,0,0,None,,95
Palmer,Mosqueda,74,167,C,10/23/2015,43,Isla Vista,CA,UCLA,0,,0,2,5,2,5,2,5,2,5,7,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,55,2,2,2,49,FA,0,0,0,0,0,0,0,0,None,,51
Darryl,Long,81,245,PF,8/10/2009,34,El Paso,TX,None,2,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,42
Isaiah,Wilhelm,72,169,SG,8/8/2016,54,Falls Church,VA,Virginia,0,,0,16,27,30,51,21,40,29,40,57,23,35,22,48,16,21,30,39,37,51,12,18,21,21,14,26,60,23,19,23,60,LIN,0,0,0,0,0,0,0,0,None,,47
Sebastian,Hucks,72,163,C,11/1/2015,45,Dothan,AL,Valparaiso,1,,0,2,4,2,4,2,5,2,4,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,22,2,2,2,69,FA,0,0,0,0,0,0,0,0,None,,85
Nathanael,Bey,71,159,PF,12/11/2016,42,Clinton,CT,Hartford,1,Dislocated Shoulder,0,26,53,28,39,14,40,7,27,20,19,21,9,32,28,60,15,38,7,34,26,55,33,61,37,56,51,14,15,21,55,DAL,0,0,0,0,0,0,0,0,None,,57
Vaidutis,Pappan,75,187,PF,8/6/2015,53,Wakefield,NE,Creighton,0,,0,2,5,2,5,2,5,2,5,24,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,65,2,2,2,44,FA,0,0,0,0,0,0,0,0,None,,90
Bradly,Cendejas,71,149,PF,9/1/2015,43,Norwalk,CA,San Diego,0,,0,30,37,16,29,15,30,4,7,2,8,17,16,16,31,41,14,18,11,15,49,76,33,40,40,54,74,28,19,27,56,LIT,0,0,0,0,0,0,0,0,None,,78
John,Riddle,74,227,SG,9/13/2009,20,La Porte,TX,Nicholls State,0,,0,2,5,2,5,2,5,1,2,2,2,5,2,5,2,3,2,5,2,5,2,3,2,5,2,5,55,2,2,2,70,Draft,0,0,0,0,0,0,0,0,None,,11
Gregory,Edwards,78,203,SG,11/25/2011,4,Bellevue,WA,Washington State,0,,0,2,5,2,5,2,5,2,5,26,2,5,2,5,2,5,2,5,2,3,2,5,2,3,2,5,96,2,2,2,67,Draft,0,0,0,0,0,0,0,0,None,,4
Richard,Rackley,77,188,SG,10/18/2011,15,Gallitzin,PA,Rutgers,0,,0,2,5,2,5,2,5,1,2,2,2,5,2,5,2,4,2,5,2,5,2,5,2,5,1,2,13,2,2,2,47,Draft,0,0,0,0,0,0,0,0,None,,56
Charles,Roberts,75,207,SG,7/3/2010,28,New York,NY,Army,0,,0,1,4,2,5,2,5,2,5,13,2,5,2,5,1,2,2,5,2,5,2,5,2,5,2,5,51,2,2,2,75,Draft,0,0,0,0,0,0,0,0,None,,65
Nicholas,Krikorian,75,173,PF,9/10/2015,41,New York,NY,Cornell,0,,0,2,5,2,5,2,5,2,5,19,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,67,2,2,2,51,FA,0,0,0,0,0,0,0,0,None,,32
Jack,Thomas,77,220,SG,1/19/2009,22,Detroit,MI,Marquette,0,,0,2,5,2,5,2,5,2,5,6,2,5,0,0,2,4,2,5,2,5,2,4,2,5,2,5,85,2,2,2,87,Draft,0,0,0,0,0,0,0,0,None,,59
Bennie,Poirrier,73,167,PF,11/10/2016,12,Los Angeles,CA,California,0,,0,39,45,12,29,12,37,4,8,5,10,14,15,26,45,45,12,21,8,21,30,46,36,48,34,59,56,42,11,17,46,LIN,0,0,0,0,0,0,0,0,None,,21
Franklyn,Shagari,69,134,SG,3/9/2015,53,Harlingen,TX,Lamar,2,,0,18,27,23,39,36,38,23,39,57,22,46,24,33,14,26,29,44,34,49,11,11,9,27,16,27,42,14,33,17,75,FLE,0,0,0,0,0,0,0,0,None,,4
Kendrick,Mettler,75,175,PF,7/8/2015,40,Prichard,AL,Alabama,1,,0,2,5,2,5,2,5,2,5,9,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,49,2,2,2,53,FA,0,0,0,0,0,0,0,0,None,,35
Steve,McAteer,78,193,C,11/4/2015,35,Grand Forks,ND,North Dakota State,1,,0,2,4,2,4,2,5,2,4,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,41,2,2,2,63,FA,0,0,0,0,0,0,0,0,None,,37
Chris,Miller,75,151,PG,11/24/2009,22,East La Mirada,CA,Oregon,0,,0,2,5,2,5,2,5,2,5,17,2,5,2,5,2,5,2,5,2,5,2,5,1,1,2,5,63,2,2,2,95,Draft,0,0,0,0,0,0,0,0,None,,69
Sebastian,Cunha,80,184,SG,12/9/2009,5,Lennox,CA,Long Beach State,0,,0,2,5,2,5,2,5,2,4,4,2,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,55,2,2,2,79,Draft,0,0,0,0,0,0,0,0,None,,37
Winford,Minks,79,211,C,9/19/2015,21,Dallas,TX,Oklahoma,2,,0,2,4,2,4,2,5,2,3,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,25,2,2,2,57,FA,0,0,0,0,0,0,0,0,None,,42
Brian,Collins,75,206,SG,6/6/2013,15,Gaffney,SC,None,0,,0,1,1,2,5,2,5,2,5,13,2,5,2,5,2,5,2,5,2,5,2,4,2,5,2,5,53,2,2,2,88,Draft,0,0,0,0,0,0,0,0,None,,51
Jean-baptiste,Kwok,75,188,C,2/11/2015,24,Albany,CA,Stanford,0,,0,2,5,2,5,2,5,2,5,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,50,2,2,2,64,FA,0,0,0,0,0,0,0,0,None,,90
Jasper,Yildirim,76,184,C,7/11/2015,30,Crawfordsville,IN,Murray State,0,Sprained Knee,0,2,5,2,5,2,5,2,5,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,56,2,2,2,87,FA,0,0,0,0,0,0,0,0,None,,22
Adolfas,Segawa,75,182,SF,5/14/2015,5,Johnstown,PA,Temple,2,,0,28,39,17,18,15,34,5,10,6,12,16,10,17,20,52,13,18,13,21,42,64,48,48,44,62,51,47,12,21,54,MEM,0,0,0,0,0,0,0,0,None,,34
James,Shorey,79,201,C,12/26/2015,41,Barnes Lake-Millers Lake,MI,Davidson,1,,0,2,5,2,5,2,5,2,5,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,60,2,2,2,71,FA,0,0,0,0,0,0,0,0,None,,12
Barnabas,Hauser,69,136,SF,2/23/2015,1,Compiègne,France,None,0,,0,25,34,16,41,23,45,15,28,45,19,33,21,38,15,29,33,39,32,42,22,24,25,35,19,48,47,31,17,32,64,ALB,0,0,0,0,0,0,0,0,None,,74
Alpaslan,Hamada,73,172,C,11/20/2015,35,Winnfield,LA,Northwestern State,2,,0,41,62,20,24,9,22,3,6,2,10,12,8,23,26,40,13,21,9,18,32,48,45,47,38,66,66,32,13,20,72,WET,0,0,0,0,0,0,0,0,None,,64
John,Venuti,75,175,PF,1/3/2015,35,Huntington Station,NY,Middle Tennessee,1,,0,2,5,2,5,2,5,2,5,9,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,71,2,2,2,70,FA,0,0,0,0,0,0,0,0,None,,79
Matthew,Brown,73,170,PG,10/5/2009,33,Lansing,MI,Oakland,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,57
Willie,Fick,74,189,SF,5/26/2015,6,San Antonio,TX,Lamar,1,,0,2,5,2,5,2,5,2,5,33,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,64,2,2,2,68,FA,0,0,0,0,0,0,0,0,None,,55
David,White,77,196,SG,9/21/2009,26,Douglas,WY,Louisiana State,0,,0,2,5,2,5,2,5,2,5,30,2,5,2,5,2,5,2,5,2,5,2,5,2,3,2,3,49,2,2,2,88,Draft,0,0,0,0,0,0,0,0,None,,44
Terry,Thrift,69,135,SF,5/2/2016,12,Galesburg,IL,Dayton,0,,0,19,33,16,31,20,43,13,29,37,20,27,27,29,22,22,25,34,29,29,10,36,20,23,22,31,66,23,30,19,89,DAL,0,0,0,0,0,0,0,0,None,,38
Dong,Brockington,69,136,PG,7/25/2015,5,Yuba City,CA,Arizona,1,,0,13,35,38,61,25,40,25,56,56,24,35,20,28,17,29,28,48,21,45,10,20,9,17,19,32,38,12,13,22,79,JER,0,0,0,0,0,0,0,0,None,,78
Milojica,Chrysler,77,184,C,1/14/2015,43,Saint-Étienne-du-Rouvray,France,None,1,,0,2,5,2,5,2,5,2,5,7,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,74,2,2,2,54,FA,0,0,0,0,0,0,0,0,None,,71
Ned,Culbertson,76,180,PF,8/26/2015,52,Greenville,NC,Maryland-East Shore,2,,0,2,5,2,5,2,5,2,5,12,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,2,2,2,62,FA,0,0,0,0,0,0,0,0,None,,62
Saulius,Cimini,72,152,SF,1/27/2016,14,East Peoria,IL,Kansas,0,,0,17,40,22,38,23,48,33,49,29,24,42,24,39,17,33,22,44,35,46,9,15,9,23,16,23,37,21,33,22,89,DAL,0,0,0,0,0,0,0,0,None,,19
Jeffry,Antanina,76,160,C,2/5/2016,15,Charleston,WV,Arkansas,0,,0,23,43,18,27,22,29,11,21,21,17,32,9,20,27,56,17,21,6,22,16,39,28,53,30,56,20,25,14,33,72,LIN,0,0,0,0,0,0,0,0,None,,95
Cipriano,McElhannon,75,181,C,3/7/2015,45,Wabash,IN,Butler,2,,0,28,56,14,14,16,19,6,8,3,8,17,15,17,37,39,12,17,16,20,43,47,23,41,37,43,41,22,10,38,84,MEM,0,0,0,0,0,0,0,0,None,,97
Bernie,Holz,70,153,SG,11/3/2015,41,La Crosse,WI,Notre Dame,2,,0,30,41,33,33,15,42,20,31,23,25,36,25,34,32,32,23,49,13,38,14,20,20,34,27,43,20,16,28,25,79,QUA,0,0,0,0,0,0,0,0,None,,51
Keith,Hertzler,79,178,C,6/11/2016,28,New York,NY,UL-Lafayette,1,,0,77,90,29,45,29,45,11,15,6,20,35,29,34,61,69,18,30,25,39,72,99,58,64,60,99,75,73,26,59,41,DAL,0,0,0,0,0,0,0,0,None,,87
Fabrice,Weidenbach,70,127,SF,1/17/2016,12,Maykop,Russia,None,0,,0,23,45,21,56,16,33,28,50,34,18,38,28,37,14,46,21,35,23,50,15,40,32,38,32,52,64,28,12,19,80,LIN,0,0,0,0,0,0,0,0,None,,67
Bo,Brinker,70,148,PF,2/10/2016,32,Lancaster,SC,Citadel,0,,0,28,39,19,34,12,38,12,14,3,8,19,19,27,35,35,8,32,13,27,28,31,24,32,26,39,71,31,19,22,92,DAL,0,0,0,0,0,0,0,0,None,,39
Luigi,Bourdon,72,161,PF,9/15/2016,14,Houston,TX,Southeastern Louisiana,0,,0,40,60,24,27,11,34,15,15,20,22,26,13,30,32,36,17,28,15,26,27,59,32,41,38,66,34,46,13,30,79,LOU,0,0,0,0,0,0,0,0,None,,38
