FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Andrew,Jarvis,77,217,PG,3/7/1983,1,Wichita,KS,Kansas,13,,0,15,17,12,13,39,43,13,14,17,21,24,12,15,13,13,15,18,26,27,9,11,3,3,22,24,41,6,69,32,35,FA,0,0,0,0,0,0,0,0,Player,,6
Daniel,Galloway,75,177,SG,5/8/1986,21,San Antonio,TX,Texas,7,,0,19,19,23,27,50,57,17,18,20,42,51,18,19,6,6,36,45,11,14,19,26,10,10,8,8,59,12,79,57,67,RNO,142686,146632,150579,154525,0,0,0,0,None,,75
Omar,Baker,76,212,SG,3/20/1984,34,Grand Prairie,TX,Oklahoma,10,,0,16,17,43,47,63,77,1,1,1,41,55,34,38,6,7,3,3,19,22,5,6,1,1,1,1,70,52,92,61,71,T95,23800,0,0,0,0,0,0,0,None,,96
Steven,Asher,74,189,PG,11/7/1991,1,Port Huron,MI,Michigan State,0,,0,22,26,27,30,48,49,18,27,24,30,42,10,11,4,5,7,9,17,26,4,7,2,2,3,5,70,2,76,35,83,WSK,7600,0,0,0,0,0,0,0,None,,56
James,Wilson,75,211,SG,6/30/1987,13,Fairhope,AL,Old Dominion,10,,0,13,15,51,55,72,85,65,65,74,25,28,8,10,6,6,43,59,29,32,18,24,6,7,32,35,34,26,92,79,95,OCB,350000,0,0,0,0,0,0,0,None,,88
Carlos,Smith,73,219,PG,11/7/1987,4,Oakley,CA,Utah,8,Fractured Hip,20,11,11,45,45,65,75,26,26,31,63,76,19,21,9,9,12,14,11,13,13,13,2,2,11,11,60,46,70,39,30,IDS,20000,0,0,0,0,0,0,0,None,,4
Chauncey,Johnson,76,197,PG,3/13/1987,20,Ironton,OH,Xavier,7,,0,33,37,23,32,60,62,22,23,19,30,41,9,11,4,5,22,23,39,39,5,6,14,16,10,12,38,30,76,35,54,FA,0,0,0,0,0,0,0,0,None,,51
Royal,Hammers,71,165,PG,10/7/1989,2,Corvallis,OR,Morgan State,4,,0,30,48,39,66,69,79,17,24,29,41,57,20,34,2,3,25,34,8,12,9,13,4,7,1,2,37,14,96,37,52,MNE,146152,160767,0,0,0,0,0,1,None,,64
Paul,Edwards,78,215,PG,1/5/1997,10,Potts Camp,MS,Saint Louis,0,,0,7,13,34,67,83,86,1,2,2,7,12,8,18,1,2,4,8,4,6,3,6,3,5,4,8,11,46,68,34,63,ERI,7600,11100,0,0,0,0,0,0,None,,63
Nestor,Anderson,83,219,C,5/30/1995,41,Paris,TX,Texas,0,,0,1,3,14,32,55,62,0,0,0,6,14,4,9,16,34,0,1,5,9,5,10,1,3,16,34,45,64,15,62,14,Draft,0,0,0,0,0,0,0,0,None,,77
Terrell,Rutherford,85,238,C,11/14/1996,41,Winston-Salem,NC,Wisconsin,0,,0,1,2,13,27,52,57,0,0,0,5,9,8,15,23,48,2,5,6,14,15,39,22,54,10,26,3,51,2,58,22,Draft,0,0,0,0,0,0,0,0,None,,58
Dag,Uysal,83,269,C,4/7/1995,44,Istanbul,Turkey,None,0,,0,6,8,8,13,41,43,3,4,4,10,12,5,6,43,55,8,11,17,19,38,53,9,11,27,33,36,53,26,45,60,Draft,0,0,0,0,0,0,0,0,None,,44
Thurman,Fisher,87,217,C,1/26/1996,0,Houston,TX,Sam Houston State,0,,0,24,58,13,38,25,29,0,0,0,7,15,1,3,14,44,2,5,2,4,3,6,11,23,6,15,93,68,21,46,44,Draft,0,0,0,0,0,0,0,0,None,,58
Andrew,Rhodes,84,228,C,8/24/1994,51,Dallas,TX,North Texas,0,,0,8,14,7,13,43,43,0,0,0,17,38,7,17,4,6,0,0,13,26,4,9,14,29,19,45,42,88,25,48,36,Draft,0,0,0,0,0,0,0,0,None,,35
Jason,Phillips,83,245,C,4/14/1996,50,Grand Prairie,TX,Sam Houston State,0,,0,5,9,9,20,48,50,0,0,0,25,40,4,8,6,14,17,26,5,10,9,15,34,54,16,31,91,58,1,44,42,Draft,0,0,0,0,0,0,0,0,None,,35
Gonzalo,Cerezo,84,265,C,5/7/1996,45,South Miami,FL,Miami,0,,0,19,28,27,30,58,60,0,0,0,14,22,4,6,58,77,17,21,15,17,18,26,11,14,48,54,7,52,4,30,34,Draft,0,0,0,0,0,0,0,0,None,,61
Rolandas,Wenal,83,224,C,12/23/1994,44,Vilnius,Lithuania,None,0,,0,27,38,16,22,45,52,0,0,0,11,14,3,5,11,22,2,4,9,16,21,29,34,58,25,34,6,53,15,29,34,Draft,0,0,0,0,0,0,0,0,None,,82
Gregory,Valdovinos,84,238,C,5/29/1997,42,Columbia,SC,Wright State,0,,0,7,22,20,57,48,54,0,0,0,7,18,4,9,5,13,10,31,2,5,22,59,12,38,7,21,22,41,22,40,24,Draft,0,0,0,0,0,0,0,0,None,,44
Roosevelt,Martinez,84,225,C,6/11/1994,33,Springville,NY,Wofford,0,,0,7,8,18,23,34,34,0,0,0,4,5,6,8,11,15,9,10,11,12,29,43,11,14,23,30,41,52,8,19,22,Draft,0,0,0,0,0,0,0,0,None,,41
Fritz,Alderman,83,226,C,4/16/1995,0,East Brooklyn,CT,Radford,0,,0,5,10,9,18,41,48,9,16,18,12,19,3,6,15,26,1,2,3,7,7,14,23,37,8,17,87,52,22,24,45,Draft,0,0,0,0,0,0,0,0,None,,57
Guy,Garcia,88,234,C,8/20/1997,43,Lynnfield,MA,Syracuse,0,,0,2,8,17,45,23,25,0,0,0,10,28,3,12,14,41,4,10,3,10,10,35,8,27,14,38,35,62,7,41,18,Draft,0,0,0,0,0,0,0,0,None,,71
Camilo,Siculo,84,230,C,12/27/1996,34,Syracuse,NY,George Mason,0,,0,14,15,32,39,43,51,0,0,0,10,11,1,2,13,17,13,14,12,19,50,54,31,46,5,6,10,55,24,51,23,Draft,0,0,0,0,0,0,0,0,None,,7
Charles,Roberts,83,241,C,11/29/1996,54,Papillion,NE,Pittsburgh,0,,0,10,16,30,48,53,59,0,0,0,20,34,5,9,9,16,3,5,4,6,42,64,5,7,21,31,75,78,43,75,49,Draft,0,0,0,0,0,0,0,0,None,,43
Arnold,Moore,84,231,C,9/22/1996,52,Bella Vista,AR,Wisconsin,0,,0,5,11,11,29,51,59,0,0,0,14,27,1,2,4,9,6,12,4,10,9,18,2,4,4,10,37,59,14,46,47,Draft,0,0,0,0,0,0,0,0,None,,43
Carl,Cater,80,220,PF,12/22/1995,50,Jackson,MS,Gardner Webb,0,,0,1,2,11,19,47,49,0,0,0,38,52,16,21,17,29,12,20,15,21,27,43,24,37,17,23,42,50,17,40,53,Draft,0,0,0,0,0,0,0,0,None,,62
Javier,Scholz,83,224,PF,4/20/1996,40,Town and Country,MO,Auburn,0,,0,5,12,24,52,55,61,0,0,0,23,46,11,20,7,16,3,6,4,8,0,1,15,29,9,19,88,55,12,33,57,Draft,0,0,0,0,0,0,0,0,None,,53
Charles,White,82,240,PF,1/17/1995,33,Paine Field-Lake Stickney,WA,Southern Utah,0,,0,25,39,18,22,51,52,0,0,0,26,28,13,19,12,18,17,20,4,6,21,24,8,12,31,42,97,36,11,15,44,Draft,0,0,0,0,0,0,0,0,None,,35
Gerardo,Baron,81,227,PF,11/13/1994,54,Clarksville,TN,Duke,0,,0,7,8,18,24,47,54,0,0,0,24,32,18,24,28,45,11,13,50,59,29,36,3,4,11,15,31,67,30,56,47,Draft,0,0,0,0,0,0,0,0,None,,13
Darnell,McClendon,82,221,PF,8/12/1995,34,Los Angeles,CA,UNLV,0,,0,22,37,10,19,38,45,0,0,0,17,35,8,15,14,27,4,7,12,18,5,9,18,35,27,48,36,53,31,47,58,Draft,0,0,0,0,0,0,0,0,None,,45
Jerry,Lindo,80,221,PF,11/5/1995,31,Auburn,WA,Virginia Tech,0,,0,12,23,6,9,34,39,0,0,0,7,16,2,5,26,59,2,4,9,18,13,23,7,12,13,22,58,43,18,34,43,Draft,0,0,0,0,0,0,0,0,None,,48
Tylenis,Jacobonis,82,212,PF,7/5/1995,53,Gargzdai,Lithuania,None,0,,0,6,12,12,20,50,50,0,0,0,4,6,1,1,6,12,3,5,14,25,5,8,13,22,38,62,67,68,19,42,12,Draft,0,0,0,0,0,0,0,0,None,,21
Warner,Moody,80,235,PF,12/6/1995,52,Los Angeles,CA,San Diego State,0,,0,4,10,4,10,37,40,0,0,0,3,8,6,12,11,27,7,15,7,13,10,19,9,17,5,10,9,41,23,61,47,Draft,0,0,0,0,0,0,0,0,None,,10
Eric,Hall,80,252,PF,11/18/1996,44,Brookfield,IL,Tulane,0,,0,8,11,36,48,27,30,0,0,0,27,37,24,26,7,8,11,13,4,6,17,20,20,30,13,15,50,59,37,51,70,Draft,0,0,0,0,0,0,0,0,None,,43
Thomas,Williams,80,229,PF,5/11/1996,30,Metzger,OR,Oregon,0,,0,5,8,8,15,42,45,0,0,0,15,30,13,23,13,23,8,12,9,18,24,46,14,22,24,34,7,71,18,39,20,Draft,0,0,0,0,0,0,0,0,None,,80
George,Munoz,84,233,PF,7/23/1998,45,Dallas,TX,None,0,,0,35,47,13,25,42,45,24,32,33,20,27,5,8,40,67,4,7,16,30,24,35,19,34,19,33,72,46,34,26,36,Draft,0,0,0,0,0,0,0,0,None,,3
Tony,Thompson,79,206,PF,10/19/1994,42,New York,NY,Harvard,0,,0,20,32,4,4,31,34,0,0,0,15,23,11,13,42,66,2,3,13,20,18,22,66,71,39,46,52,52,29,38,78,Draft,0,0,0,0,0,0,0,0,None,,75
Wilbur,Haugen,81,225,PF,7/31/1994,53,San Diego,CA,UC Riverside,0,,0,9,11,21,37,54,62,0,0,0,7,12,5,9,14,21,3,4,7,9,11,16,42,53,13,16,38,49,13,31,45,Draft,0,0,0,0,0,0,0,0,None,,5
Leonard,Saville,79,254,PF,3/19/1998,41,Dearborn,MI,None,0,,0,6,14,7,14,40,44,0,0,0,18,33,2,5,13,23,6,14,15,37,16,29,27,58,10,20,48,40,13,28,54,Draft,0,0,0,0,0,0,0,0,None,,70
Donnie,Binns,79,223,PF,1/20/1994,32,Paterson,NJ,Washington,0,,0,12,18,21,24,52,54,12,15,14,12,17,2,2,34,44,1,1,24,30,17,18,57,60,18,24,74,64,18,37,20,Draft,0,0,0,0,0,0,0,0,None,,6
Broderick,Welton,78,183,SF,12/3/1996,24,Oxnard,CA,UCLA,0,,0,5,8,22,34,41,43,5,8,7,10,22,6,11,7,14,5,7,15,28,6,10,3,4,26,38,53,47,33,55,31,Draft,0,0,0,0,0,0,0,0,None,,36
Mateo,Francisquito,77,230,SF,8/20/1997,1,Pelham,NY,Hofstra,0,,0,21,33,31,46,51,51,32,44,52,28,45,25,34,21,31,19,27,18,25,11,19,2,3,9,17,69,56,59,53,68,Draft,0,0,0,0,0,0,0,0,None,,33
Garfield,Carter,79,234,SF,7/7/1995,1,Denton,TX,New Mexico State,0,,0,22,33,7,15,39,45,13,19,20,29,57,12,23,32,60,11,21,13,20,18,39,6,10,9,16,70,56,57,35,52,Draft,0,0,0,0,0,0,0,0,None,,24
Jay,Scanlon,81,229,SF,10/11/1995,21,Mount Pleasant,MI,Detroit,0,,0,8,13,29,50,70,80,5,7,6,7,11,4,7,9,13,12,25,16,26,2,3,8,17,10,15,65,53,40,36,42,Draft,0,0,0,0,0,0,0,0,None,,66
Ferdinand,Carter,78,211,SF,11/2/1994,16,Vallejo,CA,UNLV,0,,0,16,21,31,33,60,61,0,0,0,25,38,2,3,29,37,5,6,20,26,2,3,9,10,16,20,56,40,47,41,47,Draft,0,0,0,0,0,0,0,0,None,,77
Josip,Morovchek,79,196,SF,7/14/1996,28,Zadar,Croatia,None,0,,0,6,14,16,40,65,70,8,22,19,11,30,3,8,7,20,15,39,11,36,1,2,21,54,5,16,68,61,41,36,48,Draft,0,0,0,0,0,0,0,0,None,,84
Malcolm,King,77,182,SF,9/5/1994,4,Passaic,NJ,Holy Cross,0,,0,10,11,41,56,45,45,22,27,26,11,14,1,1,18,22,12,14,9,11,7,11,7,8,24,25,48,59,39,36,28,Draft,0,0,0,0,0,0,0,0,None,,27
Rickie,Adams,81,239,SF,11/19/1994,35,Hermiston,OR,Cal State Fullerton,0,,0,7,10,9,13,38,43,15,22,20,12,21,4,8,17,25,5,9,4,7,9,16,11,20,17,22,67,57,46,58,50,Draft,0,0,0,0,0,0,0,0,None,,51
Mstislav,Bozicovich,80,228,SF,3/24/1994,33,Zagreb,Croatia,None,0,,0,29,33,61,69,93,98,35,58,55,41,62,5,6,4,6,14,20,14,21,16,23,5,6,1,1,32,48,43,30,50,Draft,0,0,0,0,0,0,0,0,None,,72
Charles,Taylor,80,235,SF,3/13/1995,6,New York,NY,Georgia,0,,0,5,9,13,34,56,64,14,28,23,11,26,7,15,10,18,17,39,4,8,11,27,3,5,6,13,70,66,41,36,36,Draft,0,0,0,0,0,0,0,0,None,,92
Cleveland,Chinn,83,205,SF,11/14/1996,22,Florissant,MO,Kansas,0,,0,4,11,7,17,45,47,17,42,40,30,58,13,30,18,43,3,7,14,29,9,17,7,13,2,4,59,54,41,25,69,Draft,0,0,0,0,0,0,0,0,None,,88
J.C.,Adams,82,201,SF,11/24/1996,18,South San Francisco,CA,Santa Clara,0,,0,4,6,16,27,42,43,8,13,15,26,48,6,12,25,34,16,26,33,56,22,34,4,7,11,17,64,69,44,30,70,Draft,0,0,0,0,0,0,0,0,None,,100
Clark,Stroup,80,215,SF,2/24/1996,20,Johnstown,PA,Duke,0,,0,3,6,9,14,44,44,24,38,34,20,42,7,10,15,31,17,26,24,42,8,14,11,21,6,11,44,55,56,50,51,Draft,0,0,0,0,0,0,0,0,None,,18
Heath,Brown,78,215,SF,4/4/1996,22,Chicopee,MA,Boston University,0,,0,4,10,18,34,56,64,23,50,44,10,17,10,17,8,14,4,10,16,25,10,15,5,11,16,27,6,48,51,56,52,Draft,0,0,0,0,0,0,0,0,None,,59
Corey,Myers,79,221,SF,8/23/1995,3,Seven Corners,VA,Savannah State,0,,0,12,23,19,32,56,62,5,8,8,8,12,21,42,6,11,10,20,8,14,3,5,25,47,17,27,77,52,64,43,90,Draft,0,0,0,0,0,0,0,0,None,,87
Guiomar,Quirot,78,223,SG,7/23/1996,27,Middleton,WI,Kentucky,0,,0,7,15,21,56,47,54,0,0,0,24,50,4,11,8,19,7,14,11,30,0,1,6,15,3,7,50,69,68,26,86,Draft,0,0,0,0,0,0,0,0,None,,97
Chris,Hernandez,77,217,SG,11/29/1995,2,McDonald,OH,Duquesne,0,,0,12,24,22,43,54,59,40,73,64,9,18,9,21,4,9,21,51,25,45,7,12,7,13,4,9,87,39,79,69,56,Draft,0,0,0,0,0,0,0,0,None,,48
Emory,Crutcher,77,173,SG,1/4/1996,26,New Kingman-Butler,AZ,Arizona,0,,0,25,40,44,72,79,89,12,14,12,14,19,5,8,2,4,7,11,8,10,11,14,2,3,17,21,52,17,66,35,90,Draft,0,0,0,0,0,0,0,0,None,,32
Henry,Jones,73,190,SG,11/15/1994,24,Pike Creek,DE,Delaware State,0,,0,12,17,16,26,52,56,23,30,33,22,30,7,12,4,6,11,17,11,16,2,3,3,5,2,4,45,56,65,37,42,Draft,0,0,0,0,0,0,0,0,None,,17
Isreal,Jackson,78,217,SG,1/29/1996,25,Aiea,HI,Iowa State,0,,0,11,13,20,25,52,55,9,11,12,31,41,6,8,0,0,11,14,12,15,4,6,11,15,9,11,41,38,59,38,71,Draft,0,0,0,0,0,0,0,0,None,,96
Gaston,Trusty,80,173,SG,6/30/1994,28,Kent,WA,Oregon State,0,,0,42,69,15,17,40,47,6,7,7,54,63,4,6,12,18,66,77,3,4,12,14,1,2,7,8,41,63,62,42,50,Draft,0,0,0,0,0,0,0,0,None,,70
Marco,Fastiggifazzi,80,207,SG,12/16/1993,34,Trieste,Italy,None,0,,0,2,4,27,40,69,70,16,23,24,11,18,2,4,8,14,29,53,14,19,5,8,7,9,8,13,79,56,78,48,63,Draft,0,0,0,0,0,0,0,0,None,,60
Gilbert,Fernandes,74,198,SG,12/22/1994,22,Sonora,TX,Texas,0,,0,3,6,26,32,55,62,11,18,17,26,35,4,7,2,2,35,56,17,28,6,9,32,40,15,18,1,46,57,23,66,Draft,0,0,0,0,0,0,0,0,None,,55
Ni,Kung,75,199,SG,4/9/1995,24,Hengyang,China,None,0,,0,10,15,32,53,61,64,35,54,44,21,38,2,4,1,2,20,31,6,11,3,5,4,7,5,9,65,64,59,41,43,Draft,0,0,0,0,0,0,0,0,None,,46
Doug,Lee,76,184,SG,4/26/1998,4,Boston,MA,None,0,,0,6,13,41,90,69,70,0,0,0,16,49,4,10,2,4,19,51,8,26,2,5,3,8,3,9,62,56,56,25,46,Draft,0,0,0,0,0,0,0,0,None,,93
Virgilio,Arruti,77,219,SG,6/21/1994,3,Aspe,Spain,None,0,,0,6,8,17,27,49,57,0,0,0,7,10,8,10,1,1,40,46,17,23,3,4,9,12,18,28,69,48,72,30,69,Draft,0,0,0,0,0,0,0,0,None,,22
Arthur,Maurer,77,194,SG,1/14/1995,25,Raleigh,NC,North Carolina State,0,,0,10,12,11,13,40,43,16,23,26,8,12,22,27,2,2,11,13,10,15,8,9,6,8,6,7,6,43,56,39,51,Draft,0,0,0,0,0,0,0,0,None,,80
Vince,Williams,78,187,SG,8/12/1994,2,Florence,SC,Penn State,0,,0,20,23,25,34,64,64,8,9,10,44,59,8,10,4,5,23,29,19,23,8,9,7,10,5,6,97,37,58,39,74,Draft,0,0,0,0,0,0,0,0,None,,70
Gerald,Smith,79,175,SG,8/3/1994,5,Lindon,UT,Brigham Young,0,,0,11,13,42,50,73,79,12,15,18,33,37,4,6,11,13,13,14,19,25,5,6,10,15,7,9,53,51,65,33,46,Draft,0,0,0,0,0,0,0,0,None,,53
Jacques,Hunter,77,204,SG,11/25/1994,2,New York,NY,Wake Forest,0,,0,7,14,17,40,67,70,20,51,51,29,62,15,33,4,7,20,34,17,36,6,13,7,18,7,16,81,27,79,52,81,Draft,0,0,0,0,0,0,0,0,None,,39
Emmitt,Franco,76,152,PG,2/20/1994,13,Bon Air,VA,George Mason,0,,0,15,25,34,57,85,87,17,28,27,4,5,17,22,3,4,9,15,21,30,1,1,1,1,12,19,63,32,96,46,54,Draft,0,0,0,0,0,0,0,0,None,,7
Wilson,White,75,152,PG,9/25/1994,1,Lenoir,NC,Radford,0,,0,11,13,19,26,52,56,15,16,13,45,49,14,20,7,9,20,24,21,30,2,3,8,9,3,4,43,3,69,53,57,Draft,0,0,0,0,0,0,0,0,None,,53
Stephen,Palomino,73,155,PG,2/16/1995,4,Griffin,GA,Missouri,0,,0,19,23,19,25,49,55,2,3,4,68,73,20,23,3,5,12,14,24,29,5,6,3,3,8,11,39,26,96,27,67,Draft,0,0,0,0,0,0,0,0,None,,45
Daniel,Morris,72,200,PG,3/14/1994,32,Palm Springs,CA,San Diego State,0,,0,5,5,16,22,44,52,46,51,44,33,35,23,29,1,2,15,20,14,16,2,2,2,2,1,1,50,43,70,53,68,Draft,0,0,0,0,0,0,0,0,None,,17
Mark,Kendall,74,161,PG,9/1/1994,30,Hazel Park,MI,Michigan State,0,,0,7,18,13,24,51,54,2,4,3,22,55,6,14,1,3,13,27,28,54,1,3,2,5,11,20,83,31,99,36,89,Draft,0,0,0,0,0,0,0,0,None,,77
Emiliano,Ulloa,76,218,PG,2/11/1994,23,Danville,VA,VCU,0,,0,10,13,11,13,40,43,8,10,9,44,66,9,11,1,2,41,43,10,15,2,2,1,1,10,13,56,1,74,17,79,Draft,0,0,0,0,0,0,0,0,None,,31
Jerold,Richmond,75,158,PG,5/16/1996,33,Shelby,MI,Northwestern,0,,0,17,21,44,74,84,87,10,17,18,10,16,15,27,9,12,8,10,25,33,4,7,4,6,1,1,54,46,85,37,73,Draft,0,0,0,0,0,0,0,0,None,,15
William,Baer,71,215,PG,4/1/1994,21,Laplace,LA,Texas A&M,0,,0,6,10,27,48,56,57,17,24,25,14,18,14,22,2,4,27,45,16,29,2,3,1,1,5,7,24,47,67,26,48,Draft,0,0,0,0,0,0,0,0,None,,43
Brian,Heflin,72,169,PG,11/5/1995,10,Dallas,OR,Oregon,0,,0,9,15,14,19,48,49,31,49,49,15,26,8,12,7,11,28,37,12,16,15,22,3,6,22,34,39,54,91,37,54,Draft,0,0,0,0,0,0,0,0,None,,29
Louis,Miller,75,160,PG,6/11/1994,11,Berea,SC,UAB,0,,0,10,14,9,13,38,43,4,6,5,26,41,6,7,3,4,43,52,34,39,0,0,10,16,13,18,15,41,74,33,66,Draft,0,0,0,0,0,0,0,0,None,,90
Ken,Colon,73,157,PG,8/16/1995,33,Ironton,OH,Pittsburgh,0,,0,16,26,36,55,76,85,9,12,11,14,25,15,20,3,4,4,6,11,18,4,6,3,5,15,26,84,64,74,42,39,Draft,0,0,0,0,0,0,0,0,None,,4
Conrado,Cruz,71,190,PG,3/2/1994,21,Lake Quivira,KS,Illinois,0,,0,5,7,18,25,55,55,9,13,12,30,40,8,11,6,9,22,36,42,54,7,11,2,3,7,12,90,46,84,35,82,Draft,0,0,0,0,0,0,0,0,None,,74
Michael,Carty,76,191,PG,8/16/1994,23,Cliffwood Beach,NJ,Seton Hall,0,,0,6,13,21,45,65,75,10,21,21,21,44,23,38,3,6,12,20,7,12,9,18,2,4,15,30,48,35,78,33,88,Draft,0,0,0,0,0,0,0,0,None,,89
Arthur,Ross,76,183,PG,4/30/1995,32,Santa Monica,CA,Stanford,0,,0,24,46,32,57,69,74,8,14,13,25,34,43,62,1,1,32,45,12,20,3,5,0,0,18,25,68,18,79,36,57,Draft,0,0,0,0,0,0,0,0,None,,62
Clint,Vann,75,170,PG,2/11/1996,24,West University Place,TX,UNLV,0,,0,2,5,11,22,43,45,0,1,1,35,77,5,10,1,2,10,19,14,32,1,3,4,7,0,1,13,48,76,22,53,Draft,0,0,0,0,0,0,0,0,None,,7
