"ID","HistoricalID","FirstName","LastName","Name","Height","Weight","Age","BirthMonth","BirthDay","BirthYear","CurrentLeague","CurrentLeagueID","CurrentTeam","CurrentTeamID","ContractTeam","ContractTeamID","DlgTeam","DlgTeamID","Injury","TimeInjured","Inactive","PositionNumber","Experience","College","City","State","Greed","Happiness","Loyalty","Winner","InsideScoring","JumpShot","FreeThrowShot","ThreePointShot","Handling","Passing","OffensiveRebounding","DefensiveRebounding","PostDefense","PerimeterDefense","Stealing","ShotBlocking","Quickness","Strength","Stamina","Jumping","Pot_Inside","Pot_Jumpshot","Pot_FreeThrow","Pot_3pShot","Pot_Handling","Pot_Passing","Pot_ORebounding","Pot_DRebounding","Pot_PostDefense","Pot_PerimeterDefense","Pot_Stealing","Pot_Blocking","CurrentRating","FutureRating","OverallRating","OverallPotential","Championships","PlayerOfGame","PlayerOfWeek","PlayerOfMonth","Contract1","Contract2","Contract3","Contract4","Contract5","Contract6","Contract7","Contract8","OptionType1","OptionType2","OptionType3","OptionType4","OptionType5","OptionType6","OptionType7","OptionType8","BirdYears"
"171","","Brian","Ryder","Brian Ryder","80","217","31","6","8","1984","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","2","10","None","Yorkshire","VA","81","38","82","49","D ","C ","B-","F-","C-","F ","D-","F+","F ","D ","D-","F ","C+","C ","A ","C ","D ","C ","B ","F ","D ","F ","F ","F ","F ","D ","F ","F ","F","F","49","50","0","3","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","","Robert","Anderson","Robert Anderson","77","226","23","12","9","1992","USDL","1","Erie","7","Erie","7","N/A","0","","0","True","3","0","Rutgers","New York","NY","13","31","82","63","F ","F ","C ","F ","D+","F-","D ","F ","D ","D ","D-","F ","C ","C+","C+","C-","F ","F ","C ","F ","C ","F ","D ","F ","D ","C ","C ","F ","F","F","28","38","0","0","0","0","7600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","","Prince","Suh","Prince Suh","81","239","27","11","16","1988","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","7","Boise State","Preston","ID","46","65","78","93","F-","C ","B ","F-","B-","D-","F ","F+","F ","C-","F+","F+","C-","C ","D+","C+","F ","C ","B ","F ","B ","D ","F ","F ","F ","D ","F ","F ","F","F","33","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","","Steven","Perea","Steven Perea","80","224","23","10","17","1992","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","True","3","0","Pittsburgh","Philadelphia","PA","39","2","9","81","F ","D-","C+","F ","F ","F-","F-","D+","F ","F+","F-","F ","C ","C+","C-","C ","D ","D ","C ","D ","F ","F ","F ","C ","F ","D ","F ","F ","F","F","34","48","0","0","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","","Kevin","Walker","Kevin Walker","82","202","28","6","24","1987","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","3","10","California","Los Angeles","CA","25","54","67","87","D+","C-","C ","D-","F ","C-","F+","F ","F-","F-","F+","D-","C+","C+","A ","D ","D ","D ","B ","D ","F ","D ","F ","F ","F ","F ","F ","D ","F","F","45","49","0","5","0","0","140458","141361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"176","","Baldomero","Montalvo","Baldomero Montalvo","81","238","26","3","29","1990","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","False","3","5","St. John's","Plattsburgh","NY","7","2","59","79","F+","D-","C ","D+","D ","F ","F-","F ","D ","D ","F+","F-","C ","C ","C+","D+","F ","D ","C ","D ","D ","F ","F ","F ","D ","C ","F ","F ","F","F","34","42","0","0","0","0","15500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","","Lester","Walker","Lester Walker","78","205","27","9","7","1988","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","5","Missouri State","Albany","MO","55","49","11","68","F ","F+","C ","D-","F-","D-","F+","F ","D ","F ","D ","D-","C ","B ","C+","D+","F ","F ","C ","D ","F ","D ","F ","F ","D ","F ","D ","D ","F","F","33","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","","Clarence","Campbell","Clarence Campbell","80","183","29","8","26","1986","USDL","1","Idaho","9","Idaho","9","N/A","0","","0","False","3","10","Niagara","Grand Rapids","MI","48","2","58","36","F ","F+","C ","F+","D-","F ","F+","F-","D ","D-","F ","C ","C ","B ","C ","D+","F ","D ","C ","F ","D ","F ","F ","F ","D ","D ","F ","C ","F","F","37","39","0","0","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","","Charles","Taylor","Charles Taylor","79","211","33","12","2","1982","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","3","11","Miami","Miami","FL","99","45","32","56","D ","F ","C ","F-","C-","D-","F-","D ","F ","D ","F+","F-","B-","C ","C+","C-","D ","F ","D ","F ","C ","D ","F ","D ","F ","D ","F ","F ","F","F","38","44","0","1","0","0","50240","55264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"196","","Wes","McGowan","Wes McGowan","81","238","33","2","26","1983","USDL","1","Canton","6","Canton","6","N/A","0","Stiff Neck","0","False","2","11","Maryland","North Bethesda","MD","88","28","50","20","C+","D-","C+","D ","C-","F ","D-","D-","C+","D+","F-","D-","C+","C+","C ","C ","B ","D ","C ","D ","C ","F ","F ","F ","C ","D ","F ","D ","D","D","67","75","0","12","2","0","309241","340165","371089","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"197","","Douglas","Brewer","Douglas Brewer","79","199","23","1","4","1993","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","3","0","West Virginia","Carney","MD","19","2","84","38","D-","D ","B-","F-","D-","F-","F-","F+","F ","D ","F ","F ","C+","C ","B+","C ","D ","C ","B ","F ","D ","F ","F ","D ","F ","D ","F ","F ","F","F","36","55","0","0","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","","Linwood","Phillips","Linwood Phillips","79","208","36","12","28","1979","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","13","Temple","Somersworth","NH","95","65","70","51","F-","D ","C+","F ","D-","F-","F+","D-","F ","C ","F ","F+","C-","C+","D ","D+","F ","D ","C ","F ","D ","F ","F ","F ","F ","C ","F ","F ","F","F","27","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","","Jack","Williams","Jack Williams","77","207","40","3","10","1976","USDL","1","Maine","12","Maine","12","N/A","0","Broken Foot","0","False","2","16","Texas Tech","Glendale","AZ","32","6","95","97","F ","F+","C ","D+","C-","F+","D ","D-","D ","D-","C ","F+","C+","C+","A ","C+","F ","F ","C ","D ","C ","F ","D ","D ","D ","D ","C ","F ","F","F","46","48","0","2","1","0","140458","148939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"200","","Damian","Mosley","Damian Mosley","82","202","20","3","12","1996","USDL","1","Canton","6","Canton","6","N/A","0","","0","True","3","0","Holy Cross","Janesville","WI","29","69","9","72","F ","D ","C+","F ","D-","D ","F ","D+","F ","D+","F+","F+","C-","C+","C-","F+","F ","D ","B ","F ","D ","D ","F ","D ","F ","D ","D ","F ","F","F","33","39","0","0","0","0","7600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","","Howard","Aman","Howard Aman","78","230","37","11","12","1978","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","15","Seton Hall","Boston","MA","95","65","28","47","D-","F ","C-","F-","D+","F-","F ","D-","D-","F ","F+","F ","C ","C ","C ","D+","D ","F ","D ","F ","D ","F ","F ","F ","F ","F ","F ","F ","F","F","31","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","","Conrad","Jones","Conrad Jones","80","228","21","5","18","1994","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","5","0","Northern Iowa","Chesterfield","MO","84","2","77","71","F ","D-","C ","F+","F+","F+","F ","F ","F ","F ","F+","F-","C+","C ","B ","D+","F ","D ","C ","D ","D ","D ","F ","F ","F ","F ","D ","F ","F","F","31","41","0","1","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","","David","Edwards","David Edwards","78","243","31","10","13","1984","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","3","8","Denver","Colorado Springs","CO","57","37","50","45","F ","D-","D-","F+","C ","F ","F+","F+","D+","F ","D ","D-","C ","C+","C-","B-","F ","F ","D ","F ","C ","F ","F ","F ","D ","F ","D ","D ","F","F","36","38","0","0","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","","Troy","Mackenzie","Troy Mackenzie","80","235","35","11","27","1980","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","13","None","Dock Junction","GA","30","65","7","60","D ","D-","C+","F ","F ","F-","F-","F-","F+","F ","D+","F ","C-","C-","C+","D-","D ","D ","C ","F ","F ","F ","F ","F ","F ","F ","D ","F ","F","F","30","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","","Bogomil","Rajsp","Bogomil Rajsp","80","207","31","11","18","1984","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","3","9","None","Menges","Slovenia","91","80","44","9","C ","C ","B+","C ","C ","C-","F ","F+","D-","C-","D-","D+","C-","B+","B-","C ","C ","C ","B ","C ","C ","D ","F ","F ","D ","C ","D ","D ","D","D","61","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","","Victor","Chase","Victor Chase","80","231","24","7","14","1991","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","4","5","Cal State Northridge","Rancho Santa Margarita","CA","53","16","18","86","D-","D-","C ","D-","C ","D ","F+","F-","D-","F+","C-","C-","C+","B-","C ","C ","F ","D ","C ","F ","C ","D ","F ","F ","D ","F ","D ","D ","F","F","44","48","0","1","0","0","74102","81512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"215","","Jonathon","Roberts","Jonathon Roberts","79","207","29","1","4","1987","USDL","1","Erie","7","Erie","7","N/A","0","Broken Foot","0","False","2","6","Stanford","Modesto","CA","24","38","96","16","F-","C-","C ","F+","C-","F-","D+","C+","F-","D-","D-","F-","B-","C ","B ","C ","F ","C ","C ","F ","D ","F ","D ","B ","F ","D ","F ","F ","F","F","51","57","0","2","0","0","161014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"216","","William","Edmonson","William Edmonson","78","213","25","5","23","1990","USDL","1","Erie","7","Erie","7","N/A","0","","0","False","3","4","Hawaii","Kaneohe","HI","38","2","1","95","D ","B ","C ","F-","C+","F+","F-","D ","C ","F+","D-","F ","C ","C-","C+","C-","D ","A ","B ","F ","C ","F ","F ","D ","D ","D ","F ","F ","F","F","44","46","0","1","0","0","61364","67500","73637","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"217","","Abram","Traynor","Abram Traynor","79","184","24","3","17","1992","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","False","3","1","Baylor","Meriden","KS","3","2","87","65","F+","F+","C ","D-","F+","F+","F+","F ","F+","F ","F ","F ","C+","B ","A-","C ","D ","F ","C ","D ","D ","F ","D ","F ","D ","F ","F ","F ","F","F","38","50","0","0","0","0","11100","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"218","","Jospeh","Castro","Jospeh Castro","81","243","38","8","16","1977","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","3","16","Texas Tech","Austin","TX","44","13","13","94","D-","C ","B+","F ","F ","F ","F ","C-","F ","C ","D ","C-","C+","C ","A ","F+","F ","C ","A ","F ","F ","F ","F ","D ","F ","C ","D ","D ","F","F","54","57","0","6","0","0","241123","261498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"219","","Jeffery","Juarez","Jeffery Juarez","78","199","29","1","13","1987","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","3","10","La Salle","New York","NY","72","65","2","23","F ","D-","C-","F-","C+","F-","F ","F+","F ","F ","D ","D-","C ","C+","C ","D+","F ","F ","C ","F ","C ","F ","F ","F ","F ","F ","D ","F ","F","F","27","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","","Josue","Moon","Josue Moon","78","180","22","9","11","1993","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","True","3","3","Oklahoma State","Owasso","OK","6","12","13","58","D+","F+","C ","F-","D+","F-","F+","F ","F ","F ","F ","F+","C-","C ","C ","C-","D ","D ","B ","F ","C ","F ","F ","F ","F ","F ","F ","D ","F","F","30","39","0","0","0","0","13500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","","Cornell","Pleasant","Cornell Pleasant","81","201","27","9","8","1988","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","True","3","6","Stanford","Stockton","CA","33","2","24","12","D ","D ","C ","F-","D-","F ","F+","D-","F ","F+","D ","F-","C+","C-","C ","C-","D ","D ","C ","F ","F ","F ","F ","D ","F ","F ","D ","F ","F","F","35","46","0","1","0","0","24682","24809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"222","","Dennis","Curley","Dennis Curley","79","211","28","2","18","1988","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","Patellar Tendanitis","0","False","2","4","Minnesota","New York","NY","13","25","2","4","D ","A-","A-","F-","D+","F ","F-","D-","D ","F+","F+","C-","C-","C ","D+","C-","D ","A ","A ","F ","C ","F ","F ","D ","D ","F ","D ","D ","F","F","43","52","0","0","0","0","66575","74897","83219","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"223","","Markus","Carter","Markus Carter","77","243","27","3","31","1989","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","False","2","5","Holy Cross","West Haven","CT","50","2","25","24","F+","C-","B ","F-","C-","F-","C ","C ","D-","F+","F ","F ","C-","C+","C-","C-","F ","C ","B ","F ","C ","F ","C ","B ","D ","F ","F ","F ","F","F","39","49","0","0","0","0","15500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","","William","Scarborough","William Scarborough","83","199","21","5","13","1994","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","Broken Arm","0","False","1","0","Cornell","Lowville","NY","97","48","16","14","F+","F ","C-","D ","F-","F-","F+","F ","D-","F+","F+","F ","C ","B-","B+","C-","F ","F ","D ","D ","F ","F ","F ","F ","D ","F ","D ","F ","F","F","39","49","0","0","0","0","8914","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","","Jamie","McCullum","Jamie McCullum","77","179","32","2","23","1984","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","3","11","Gonzaga","Union Hill-Novelty Hill","WA","2","25","94","88","F-","C-","C+","D+","D-","F+","F+","D ","F ","C-","F+","F-","B-","C+","B ","C ","F ","D ","B ","D ","D ","F ","F ","D ","F ","D ","F ","F ","F","F","49","52","0","0","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","","Zackary","Lemons","Zackary Lemons","77","229","19","8","20","1996","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","4","0","Pittsburgh","New York","NY","5","37","44","63","D-","F+","C ","F ","F+","F ","F-","F ","F ","F ","F ","F-","C+","C ","C ","C-","D ","D ","C ","F ","F ","F ","F ","F ","F ","F ","D ","F ","F","F","26","39","0","0","0","0","7600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","","Andrew","Merritt","Andrew Merritt","76","206","26","1","3","1990","USDL","1","Canton","6","Canton","6","N/A","0","Broken Ankle","0","False","4","4","None","Ettrick","VA","50","38","79","39","D-","C ","A-","F+","D ","F-","F-","F ","F-","F+","C ","F-","B+","C ","A-","D+","D ","C ","B ","F ","D ","F ","F ","F ","F ","F ","C ","F ","F","F","44","48","0","2","0","0","82988","86246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"244","","Lewis","Miller","Lewis Miller","74","183","25","6","3","1990","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","4","4","Oklahoma","Owasso","OK","4","5","64","50","F ","C+","B ","C-","F-","F ","F ","D ","F ","F+","D ","F+","C+","B-","C-","C-","F ","C ","B ","D ","F ","F ","F ","D ","F ","F ","D ","F ","F","F","37","38","0","0","0","0","14100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","","Raymond","Lilley","Raymond Lilley","80","204","25","1","10","1991","USDL","1","Iowa","10","Iowa","10","N/A","0","Bruised Jaw","0","False","3","4","Tulsa","Tulsa","OK","1","33","2","26","D-","D ","C+","D+","C ","F+","F-","F+","D ","D+","F ","F-","B+","C ","A-","D+","D ","C ","B ","C ","B ","D ","F ","D ","D ","C ","F ","F ","F","C","57","85","0","4","0","0","197665","206342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"246","","Chris","McKenzie","Chris McKenzie","77","215","21","3","20","1995","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","3","0","None","Montgomery Village","MD","84","8","57","20","F-","C-","C+","D+","D ","F ","F-","F-","D-","F-","D-","F+","B ","C ","C ","C ","F ","C ","B ","C ","C ","F ","F ","F ","D ","F ","D ","D ","F","F","39","51","0","0","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","","Regimantas","Nauiokas","Regimantas Nauiokas","77","199","35","7","2","1980","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","Broken Jaw","0","False","4","15","None","Klaipeda","Lithuania","47","31","83","26","C-","D ","C+","D-","C+","C-","F-","F ","D-","C-","D-","F-","A ","B-","A ","C ","C ","D ","B ","D ","C ","D ","F ","F ","D ","D ","D ","F ","D","D","62","71","0","4","1","0","350000","378000","406000","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"248","","Carl","Martin","Carl Martin","77","227","31","1","19","1985","USDL","1","Iowa","10","Iowa","10","N/A","0","Severe Migraines","0","False","4","7","Coastal Carolina","North Miami Beach","FL","6","22","23","92","F+","D ","C ","F+","C ","F-","D ","F ","F ","C-","C-","D-","A ","B+","A ","C-","F ","D ","C ","F ","C ","F ","D ","F ","F ","C ","D ","F ","F","F","52","59","0","2","0","0","184299","202729","221159","239589","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","","Gregory","Riojas","Gregory Riojas","79","203","27","12","15","1988","USDL","1","Idaho","9","Idaho","9","N/A","0","","0","False","3","7","None","Sydney","Australia","80","24","4","93","C ","C+","C ","F ","C-","F+","F-","F+","F+","D-","F+","F-","B ","C-","B-","D+","C ","C ","C ","F ","D ","F ","F ","F ","F ","F ","F ","F ","D","D","61","63","0","4","0","0","245159","266257","287356","308454","0","0","0","0","0","0","0","0","0","0","0","0","1"
"250","","Douglas","Rohde","Douglas Rohde","77","180","23","4","15","1993","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","4","0","Texas","Mesquite","TX","26","2","42","41","F-","F+","C ","F+","D+","F+","F-","F-","F-","D-","D ","F-","A-","D+","A-","B-","F ","D ","C ","D ","C ","D ","F ","F ","F ","D ","C ","F ","F","F","38","56","0","0","0","0","8335","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","","Herbert","Davis","Herbert Davis","80","186","19","12","21","1996","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","3","0","None","Philadelphia","PA","6","31","88","95","D+","F+","C+","F ","F+","F-","F-","F-","F-","F+","F-","F-","B-","C-","C-","C ","B ","D ","B ","D ","D ","F ","F ","F ","F ","D ","F ","F ","F","D","34","62","0","2","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"252","","Mitch","Rodriguez","Mitch Rodriguez","78","204","27","3","19","1989","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","Broken Finger","0","False","3","5","Bradley","Edina","MN","31","43","59","15","D-","C-","C+","D-","D ","F+","F-","F-","F-","F-","C ","F ","B-","C ","C ","D+","D ","C ","B ","D ","D ","D ","F ","F ","F ","F ","C ","F ","F","F","43","55","0","3","0","0","61364","63247","65130","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"253","","Patrick","Johnson","Patrick Johnson","78","181","24","8","5","1991","USDL","1","Maine","12","Maine","12","N/A","0","","0","False","4","2","Vanderbilt","Huber Heights","OH","73","2","52","73","F-","C ","A-","F ","F+","F ","F-","F-","F ","F+","D ","F-","C+","C-","B ","D-","F ","C ","A ","F ","F ","F ","F ","F ","F ","D ","D ","F ","F","F","34","44","0","0","0","0","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","","Harold","Benson","Harold Benson","77","182","23","7","8","1992","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","True","4","2","Maryland","Lorain","OH","38","65","73","29","F ","F+","C+","F ","F ","F-","F ","F ","F-","F-","F+","F-","C+","C+","C ","C-","D ","D ","C ","F ","D ","F ","F ","F ","F ","F ","D ","F ","F","F","24","36","0","0","0","0","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","","Gerald","Miller","Gerald Miller","77","202","24","7","11","1991","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","4","2","Pittsburgh","Bridgeport","CT","90","65","4","45","D-","D ","C-","F ","C-","F+","F-","D-","F ","F ","F ","F+","C+","C ","C+","D+","D ","D ","D ","F ","C ","F ","F ","D ","F ","F ","F ","F ","F","F","31","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"256","","Anastas","Sotomayor","Anastas Sotomayor","77","215","24","3","30","1992","USDL","1","Maine","12","Maine","12","N/A","0","Sprained Ankle","0","False","3","3","Stanford","San Francisco","CA","75","41","56","34","F+","C-","C ","D ","F-","F ","F ","F-","D ","D-","D ","F-","B ","B ","A-","D ","D ","B ","C ","C ","F ","F ","F ","F ","D ","D ","C ","F ","F","D","48","72","0","1","0","0","39239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"257","","Buster","Daniel","Buster Daniel","77","206","27","5","17","1988","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","4","4","Massachusetts","Taylor","MI","8","39","86","88","D+","C ","C+","F ","D+","F-","F-","F+","F-","C-","F ","F-","A ","C ","A ","A-","D ","C ","C ","F ","D ","F ","F ","F ","F ","D ","F ","F ","D","D","65","68","0","8","2","0","219781","247254","274726","302199","329672","0","0","0","0","0","0","0","0","0","0","0","0"
"258","","Jerry","Stein","Jerry Stein","80","218","33","3","20","1983","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","False","3","10","San Francisco","Modesto","CA","98","21","54","67","D-","C ","C+","F+","C-","F+","F ","F ","F-","F ","C-","F-","C+","C+","C-","D-","F ","C ","C ","F ","C ","F ","F ","F ","F ","F ","C ","F ","F","F","41","44","0","1","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"259","","Orlando","Monge","Orlando Monge","77","191","31","3","30","1985","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","4","10","Maryland","Wheaton-Glenmont","MD","66","3","92","58","F ","A-","A-","D+","D+","F ","D+","D-","D ","D-","C-","F-","B-","B-","B+","C-","F ","A ","A ","D ","D ","F ","D ","D ","D ","F ","D ","F ","D","D","60","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","","Aron","Behling","Aron Behling","78","191","24","10","25","1991","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","3","3","Texas-San Antonio","Eldorado","TX","59","43","78","8","F ","F+","C ","D+","D-","D-","F+","F-","F ","D-","F ","F-","A-","B+","B-","C+","F ","F ","C ","D ","D ","D ","F ","F ","F ","D ","F ","F ","F","F","49","54","0","3","1","0","39239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"261","","Nick","Young","Nick Young","76","204","31","11","4","1984","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","4","10","Marist","Trenton","NJ","17","59","32","23","F ","F+","C-","F ","D ","F+","D ","F+","D-","F+","F-","F-","C+","C ","C-","D ","F ","F ","C ","F ","D ","F ","D ","F ","F ","F ","F ","F ","F","F","23","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","","Russ","Callahan","Russ Callahan","77","229","28","7","15","1987","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","Broken Foot","0","False","4","8","Oregon","Corvallis","OR","2","32","87","47","F ","C+","B ","B-","D+","F-","F-","F+","F-","C-","F ","F-","A ","B+","B-","C ","F ","B ","B ","B ","D ","F ","F ","F ","F ","C ","F ","F ","D","C","76","89","0","10","1","0","300000","311085","322169","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"263","","Gary","Goodrich","Gary Goodrich","78","200","22","4","15","1994","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","4","0","New Mexico State","Santa Fe","NM","44","2","94","3","F+","D-","B+","F-","D-","F-","F ","D-","F ","D+","F ","F-","C+","B-","A-","C ","D ","D ","B ","F ","D ","F ","F ","D ","F ","A ","F ","F ","F","D","38","60","0","0","0","0","8335","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","","Alonso","Townsend","Alonso Townsend","73","191","33","10","23","1982","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","4","10","Maryland","Broken Arrow","OK","96","65","55","40","F-","D+","C ","F-","C ","F ","F-","F+","F ","D ","F-","F-","C+","C+","A-","D+","F ","D ","B ","F ","C ","F ","F ","F ","F ","D ","F ","F ","F","F","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","","Kirk","Rodriguez","Kirk Rodriguez","77","192","22","7","16","1993","USDL","1","Maine","12","Maine","12","N/A","0","","0","False","4","1","Texas","Arlington","TX","59","34","89","91","F-","B-","B ","F ","D+","F+","F-","F-","F-","D-","D-","F-","B-","C-","B+","D-","F ","A ","B ","F ","C ","F ","F ","F ","F ","D ","D ","F ","F","F","42","58","0","1","0","0","14727","16568","18409","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"266","","Charles","Baker","Charles Baker","75","189","28","8","7","1987","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","4","8","Houston","Dallas","TX","30","47","36","86","F ","C ","C ","D-","D+","F ","F-","F-","F+","F+","D+","F+","A ","D+","A-","A-","F ","D ","C ","D ","D ","F ","F ","F ","F ","F ","D ","F ","F","F","49","51","0","2","0","0","175382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"267","","Ralph","Davis","Ralph Davis","74","223","30","1","26","1986","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","True","4","11","Kent State","Ephrata","PA","28","65","2","63","C-","D ","C+","F-","D-","F-","F ","C ","F ","F+","D ","D+","C+","C+","C-","C-","D ","D ","C ","F ","F ","F ","F ","C ","F ","F ","D ","D ","F","F","32","35","0","1","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","","Ulysses","Moore","Ulysses Moore","79","222","30","8","11","1985","USDL","1","Maine","12","Maine","12","N/A","0","Torn Ligament","34","True","3","9","Eastern Washington","Kent","WA","93","32","77","95","F-","F+","C ","D+","C-","F ","F+","F-","F-","D ","B-","F ","A ","D ","A ","C+","F ","F ","C ","D ","C ","F ","F ","F ","F ","D ","B ","F ","F","F","53","55","0","3","0","0","206677","227345","248012","268680","289348","310016","0","0","0","0","0","0","0","0","0","0","7"
