FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Theron,Randolph,76,187,PG,4/10/1996,11,Melbourne,Australia,None,0,,0,5,11,13,28,53,58,4,9,9,11,26,5,11,3,7,7,20,4,12,1,4,3,7,0,0,39,6,67,41,40,Draft,0,0,0,0,0,0,0,0,None,,45
Daniel,Galloway,75,178,PG,5/8/1986,21,San Antonio,TX,Texas,8,,0,19,19,25,27,48,57,18,18,20,45,51,19,19,6,6,39,45,12,14,20,26,10,10,8,8,61,12,75,52,72,RNO,142686,146632,150579,154525,0,0,0,0,None,,75
Omar,Baker,76,212,PG,3/20/1984,34,Grand Prairie,TX,Oklahoma,11,,0,17,17,45,45,62,77,1,1,1,46,55,37,39,7,7,3,3,20,22,6,6,1,1,1,1,70,48,88,58,68,T95,23800,0,0,0,0,0,0,0,None,,96
Steven,Asher,74,190,PG,11/7/1991,1,Port Huron,MI,Michigan State,1,,0,23,26,29,30,49,49,20,27,24,32,42,11,11,5,5,8,9,20,26,5,7,2,2,4,5,74,4,76,35,87,WSK,7600,0,0,0,0,0,0,0,None,,56
James,Wilson,75,212,SG,6/30/1987,13,Fairhope,AL,Old Dominion,11,,0,14,15,53,55,70,85,65,65,74,27,28,9,10,6,6,48,59,32,32,19,24,7,7,34,35,33,26,92,72,100,OCB,350000,0,0,0,0,0,0,0,None,,88
Carlos,Smith,73,220,PG,11/7/1987,4,Oakley,CA,Utah,9,Broken Rib,0,11,11,45,45,63,75,26,26,31,72,76,20,21,9,9,13,14,12,13,13,13,2,2,11,11,60,46,70,39,37,IDS,20000,0,0,0,0,0,0,0,None,,4
Chauncey,Johnson,76,198,SG,3/13/1987,11,Ironton,OH,Xavier,7,,0,34,37,25,32,59,62,23,23,19,33,41,10,11,5,5,23,23,39,39,6,6,15,16,11,12,38,30,70,27,60,BKR,18500,0,0,0,0,0,0,0,None,,51
Royal,Hammers,71,166,PG,10/7/1989,2,Corvallis,OR,Morgan State,5,Broken Cheekbone,0,32,48,45,66,68,79,18,24,29,46,57,23,34,3,3,27,34,9,12,10,13,5,7,2,2,39,14,96,38,57,MNE,146152,160767,0,0,0,0,0,1,None,,64
Paul,Edwards,78,217,PG,1/5/1997,10,Potts Camp,MS,Saint Louis,1,,0,8,11,38,57,80,86,2,2,2,8,10,9,15,2,2,5,7,5,5,4,5,4,4,5,7,11,48,68,34,68,ERI,7600,11100,0,0,0,0,0,0,None,,63
Nestor,Anderson,83,229,C,9/1/2002,55,Paris,TX,Texas,0,,0,2,2,15,27,56,62,0,0,0,7,12,5,8,18,30,0,1,5,8,6,9,2,3,19,27,43,64,15,62,16,FA,0,0,0,0,0,0,0,0,None,,77
Terrell,Rutherford,85,241,C,11/14/1996,53,Winston-Salem,NC,Wisconsin,0,,0,2,2,14,23,53,57,0,0,0,6,8,9,13,26,41,2,4,6,12,18,33,27,46,11,23,3,56,2,58,23,T95,0,0,0,0,0,0,0,0,None,,58
Dag,Uysal,83,277,C,4/7/1995,0,Istanbul,Turkey,None,0,,0,7,8,9,13,42,43,4,4,4,11,12,6,6,48,55,8,11,17,19,43,53,10,11,29,33,35,53,27,45,62,RNO,0,0,0,0,0,0,0,0,None,,44
Thurman,Fisher,87,223,C,1/26/1996,50,Houston,TX,Sam Houston State,0,,0,29,58,14,38,25,29,0,0,0,8,15,2,3,17,44,2,5,2,4,4,6,12,23,7,15,90,71,21,46,49,OCB,0,0,0,0,0,0,0,0,None,,58
Andrew,Rhodes,84,239,C,8/24/1994,40,Dallas,TX,North Texas,0,,0,9,14,8,13,43,43,0,0,0,18,38,8,17,5,6,0,0,14,26,5,9,17,29,22,45,41,92,25,48,41,OCB,0,0,0,0,0,0,0,0,None,,35
Jason,Phillips,83,251,C,4/14/1996,41,Grand Prairie,TX,Sam Houston State,0,,0,6,7,10,17,47,50,0,0,0,26,36,5,7,7,13,17,21,5,8,10,13,36,44,18,28,94,58,2,44,45,TXL,0,0,0,0,0,0,0,0,None,,35
Gonzalo,Cerezo,84,272,C,5/7/1996,54,South Miami,FL,Miami,0,,0,21,28,28,30,60,60,0,0,0,15,22,5,6,68,77,17,21,15,17,21,26,12,14,53,54,7,58,5,30,40,OCB,0,0,0,0,0,0,0,0,None,,61
Rolandas,Wenal,83,236,C,12/23/1994,54,Vilnius,Lithuania,None,0,,0,29,38,17,22,45,52,0,0,0,12,14,4,5,12,22,2,4,9,16,24,29,38,58,27,34,6,53,15,29,39,BKR,0,0,0,0,0,0,0,0,None,,82
Gregory,Valdovinos,84,245,C,5/29/1997,45,Columbia,SC,Wright State,0,,0,8,20,22,50,48,54,0,0,0,8,15,5,8,6,11,11,27,2,4,27,53,15,33,8,18,22,45,23,40,24,FA,0,0,0,0,0,0,0,0,None,,44
Roosevelt,Martinez,84,228,C,6/11/1994,44,Springville,NY,Wofford,0,,0,8,8,19,23,34,34,0,0,0,5,5,7,8,12,15,9,10,11,12,32,43,12,14,25,30,41,59,9,19,27,FA,0,0,0,0,0,0,0,0,None,,41
Royce,Robinson,74,170,PG,11/24/1995,32,Gastonia,NC,Vanderbilt,0,,0,5,9,23,46,65,72,10,25,29,22,40,27,49,4,9,26,45,16,35,3,6,1,2,3,5,43,53,94,41,74,Draft,0,0,0,0,0,0,0,0,None,,100
Guy,Garcia,88,248,C,8/20/1997,51,Lynnfield,MA,Syracuse,0,,0,3,7,18,37,24,25,0,0,0,11,24,4,11,17,35,4,9,3,9,13,28,9,22,17,31,35,66,8,41,18,TXL,0,0,0,0,0,0,0,0,None,,71
Camilo,Siculo,84,235,C,12/27/1996,55,Syracuse,NY,George Mason,0,,0,13,13,33,35,42,51,0,0,0,9,9,2,2,14,14,12,12,12,16,47,47,33,39,5,5,10,63,25,51,26,GRD,0,0,0,0,0,0,0,0,None,,7
Charles,Roberts,83,249,PF,11/29/1996,44,Papillion,NE,Pittsburgh,0,,0,11,16,32,48,54,59,0,0,0,21,34,6,9,10,16,3,5,4,6,50,64,6,7,24,31,72,78,44,75,52,OCB,0,0,0,0,0,0,0,0,None,,43
Marlin,Kamp,78,224,SG,2/19/1997,20,Phoenix,AZ,Utah,0,,0,5,10,23,41,68,71,14,33,28,9,20,3,6,2,3,3,8,9,17,3,6,1,2,4,9,62,58,55,31,36,Draft,0,0,0,0,0,0,0,0,None,,22
Carl,Cater,80,232,PF,12/22/1995,53,Jackson,MS,Gardner Webb,0,,0,2,10,12,24,48,49,0,0,0,40,52,17,27,20,39,13,28,15,24,32,50,27,42,20,27,40,53,17,40,59,SCZ,0,0,0,0,0,0,0,0,None,,62
Javier,Scholz,83,232,PF,4/20/1996,44,Town and Country,MO,Auburn,0,,0,6,12,26,52,57,61,0,0,0,25,46,12,20,8,16,3,6,4,8,1,1,18,29,10,19,89,55,12,33,61,FA,0,0,0,0,0,0,0,0,None,,53
Charles,White,82,245,PF,1/17/1995,43,Paine Field-Lake Stickney,WA,Southern Utah,0,,0,28,39,19,22,52,52,0,0,0,27,28,14,19,13,18,17,20,4,6,22,24,9,12,34,42,97,40,11,15,48,FA,0,0,0,0,0,0,0,0,None,,35
Gerardo,Baron,81,231,C,11/13/1994,32,Clarksville,TN,Duke,0,,0,8,8,19,24,46,54,0,0,0,25,32,19,24,31,45,11,13,52,59,32,36,4,4,12,15,31,71,30,56,51,OCB,0,0,0,0,0,0,0,0,None,,13
Darnell,McClendon,82,225,C,8/12/1995,40,Los Angeles,CA,UNLV,0,,0,25,37,11,19,39,45,0,0,0,18,35,9,15,17,27,4,7,12,18,6,9,21,35,32,48,36,56,31,47,63,TXL,0,0,0,0,0,0,0,0,None,,45
Jerry,Lindo,80,221,PF,11/5/1995,55,Auburn,WA,Virginia Tech,0,,0,13,23,7,9,32,39,0,0,0,8,16,3,5,31,59,2,4,9,18,14,23,8,12,14,22,58,46,18,34,49,FWN,0,0,0,0,0,0,0,0,None,,48
Tylenis,Jacobonis,82,224,PF,7/5/1995,41,Gargzdai,Lithuania,None,0,,0,7,12,13,20,48,50,0,0,0,5,6,1,1,7,12,3,5,14,25,6,8,14,22,45,62,69,72,20,42,16,FA,0,0,0,0,0,0,0,0,None,,21
Dirk,Brophy,74,220,PG,4/17/1995,33,Grovetown,GA,Vermont,0,,0,25,33,38,63,56,66,20,27,24,27,46,32,47,10,15,22,39,12,15,19,26,5,7,15,20,45,35,87,59,58,Draft,0,0,0,0,0,0,0,0,None,,91
Eric,Hall,80,253,PF,11/18/1996,32,Brookfield,IL,Tulane,0,,0,9,11,39,48,27,30,0,0,0,28,37,25,26,8,8,11,13,4,6,18,20,23,30,14,15,53,62,37,51,74,CAN,0,0,0,0,0,0,0,0,None,,43
Thomas,Williams,80,237,PF,5/11/1996,53,Metzger,OR,Oregon,0,,0,6,7,9,13,44,45,0,0,0,16,25,14,20,14,20,8,10,9,15,27,38,15,19,26,29,7,75,19,39,23,FA,0,0,0,0,0,0,0,0,None,,80
George,Munoz,84,242,C,7/23/1998,52,Dallas,TX,None,0,Patellar Tendanitis,0,37,41,14,20,42,45,25,28,33,21,23,6,7,45,57,4,6,17,27,27,31,21,28,21,29,74,51,34,26,36,MNE,0,0,0,0,0,0,0,0,None,,3
Tony,Thompson,79,218,PF,10/19/1994,51,New York,NY,Harvard,0,,0,23,32,4,4,30,34,0,0,0,16,23,12,13,50,66,2,3,13,20,19,22,71,71,44,46,55,54,30,38,81,D87,0,0,0,0,0,0,0,0,None,,75
Wilbur,Haugen,81,230,PF,7/31/1994,54,San Diego,CA,UC Riverside,0,,0,10,11,22,37,52,62,0,0,0,8,12,6,9,15,21,3,4,7,9,12,16,46,53,14,16,37,53,14,31,52,WSK,0,0,0,0,0,0,0,0,None,,5
Leonard,Saville,79,255,PF,3/19/1998,53,Dearborn,MI,None,0,,0,7,14,8,14,42,44,0,0,0,19,33,3,5,14,23,6,14,16,37,18,29,32,58,11,20,46,43,13,28,55,IAE,0,0,0,0,0,0,0,0,None,,70
Donnie,Binns,79,223,PF,1/20/1994,53,Paterson,NJ,Washington,0,,0,13,18,22,24,51,54,13,15,14,13,17,2,2,36,44,1,1,25,30,18,18,60,60,19,24,74,68,18,37,26,RIO,0,0,0,0,0,0,0,0,None,,6
Chris,Rowe,75,171,PG,9/26/1995,21,Moose Wilson Road,WY,Utah State,0,,0,8,8,29,42,67,72,4,4,4,31,43,75,86,3,4,12,14,19,23,3,4,5,6,9,13,23,44,85,39,76,Draft,0,0,0,0,0,0,0,0,None,,31
Mateo,Francisquito,77,232,SF,8/20/1997,4,Pelham,NY,Hofstra,0,,0,23,40,35,55,51,51,36,50,52,30,45,27,43,22,38,21,35,20,30,12,22,3,4,10,19,69,58,59,53,69,SCZ,0,0,0,0,0,0,0,0,None,,33
Garfield,Carter,79,235,PF,7/7/1995,5,Denton,TX,New Mexico State,0,,0,24,33,8,15,39,45,14,19,20,33,57,13,23,35,60,12,21,14,20,19,39,7,10,10,16,73,58,57,35,54,SCZ,0,0,0,0,0,0,0,0,None,,24
Jay,Scanlon,81,230,SF,10/11/1995,26,Mount Pleasant,MI,Detroit,0,,0,9,13,32,50,68,80,6,7,6,8,11,5,7,10,13,13,25,18,26,3,3,9,17,11,15,65,56,40,36,49,WSK,0,0,0,0,0,0,0,0,None,,66
Ferdinand,Carter,78,216,SF,11/2/1994,27,Vallejo,CA,UNLV,0,,0,17,19,28,28,57,61,0,0,0,27,33,3,3,30,31,5,5,21,22,3,3,8,8,17,17,55,43,47,41,51,FA,0,0,0,0,0,0,0,0,None,,77
Josip,Morovchek,79,198,SF,7/14/1996,28,Zadar,Croatia,None,0,,0,7,14,18,40,67,70,9,22,19,13,30,4,8,8,20,17,39,13,36,2,2,24,54,6,16,69,63,41,36,52,WSK,0,0,0,0,0,0,0,0,None,,84
Malcolm,King,77,196,SF,9/5/1994,4,Passaic,NJ,Holy Cross,0,,0,11,11,45,56,45,45,24,27,26,12,14,1,1,19,22,13,14,10,11,8,11,8,8,25,25,50,63,39,36,34,FA,0,0,0,0,0,0,0,0,None,,27
Rickie,Adams,81,240,SF,11/19/1994,9,Hermiston,OR,Cal State Fullerton,0,,0,8,10,10,13,36,43,16,22,20,13,21,5,8,18,25,6,9,5,7,10,16,12,20,18,22,67,60,47,58,55,IAE,0,0,0,0,0,0,0,0,None,,51
Mstislav,Bozicovich,80,230,PF,3/24/1994,7,Zagreb,Croatia,None,0,Sprained Knee,0,30,33,66,69,91,98,39,58,57,45,62,6,6,5,6,15,20,15,21,17,23,6,6,1,1,31,51,43,30,53,OCB,0,0,0,0,0,0,0,0,None,,72
Charles,Taylor,80,236,SF,3/13/1995,17,New York,NY,Georgia,0,,0,6,9,15,34,56,64,16,28,23,13,26,8,15,11,18,19,39,5,8,12,27,4,5,7,13,74,69,42,36,41,FA,0,0,0,0,0,0,0,0,None,,92
Cleveland,Chinn,83,216,PG,11/14/1996,7,Florissant,MO,Kansas,0,,0,5,11,8,17,46,47,19,42,40,33,58,15,30,19,43,4,7,16,29,10,17,8,13,3,4,61,54,42,25,70,WSK,0,0,0,0,0,0,0,0,None,,88
J.C.,Adams,82,215,SF,11/24/1996,7,South San Francisco,CA,Santa Clara,0,,0,5,6,18,27,40,43,9,13,15,30,48,7,12,26,34,18,26,37,56,23,34,5,7,12,17,64,71,45,30,74,LAD,0,0,0,0,0,0,0,0,None,,100
Clark,Stroup,80,221,SF,2/24/1996,24,Johnstown,PA,Duke,0,,0,4,13,10,20,44,44,26,44,34,22,42,8,17,16,41,19,32,28,50,9,16,12,25,7,12,43,58,57,50,57,SCZ,0,0,0,0,0,0,0,0,None,,18
Heath,Brown,78,219,SF,4/4/1996,16,Chicopee,MA,Boston University,0,,0,5,10,20,34,54,64,27,50,44,11,17,11,17,9,14,5,10,17,25,11,15,6,11,18,27,6,50,51,56,58,T95,0,0,0,0,0,0,0,0,None,,59
Corey,Myers,79,223,SF,8/23/1995,3,Seven Corners,VA,Savannah State,0,,0,13,23,21,32,55,62,6,8,8,9,12,23,42,7,11,11,20,9,14,4,5,29,47,19,27,79,54,64,43,94,RIO,0,0,0,0,0,0,0,0,None,,87
Guiomar,Quirot,78,225,SG,7/23/1996,5,Middleton,WI,Kentucky,0,,0,8,15,24,56,49,54,0,0,0,28,50,5,11,9,19,8,14,13,30,1,1,7,15,4,7,50,71,68,26,91,GRD,0,0,0,0,0,0,0,0,None,,97
Chris,Hernandez,77,217,SG,11/29/1995,7,McDonald,OH,Duquesne,0,,0,13,21,24,37,55,59,44,59,65,10,16,10,18,5,8,23,42,27,40,8,10,8,10,5,8,83,41,80,69,60,T95,0,0,0,0,0,0,0,0,None,,48
Emory,Crutcher,77,175,SF,1/4/1996,15,New Kingman-Butler,AZ,Arizona,0,,0,27,40,49,72,81,89,13,14,12,15,19,6,8,3,4,8,11,9,10,12,14,3,3,18,21,54,19,66,35,94,CAN,0,0,0,0,0,0,0,0,None,,32
Billie,McGlynn,78,188,SF,5/26/1996,21,El Cajon,CA,Cal State Fullerton,0,,0,20,30,31,38,66,68,13,18,17,27,41,2,2,15,22,32,41,30,39,18,22,42,49,20,26,73,49,51,32,87,Draft,0,0,0,0,0,0,0,0,None,,48
Isreal,Jackson,78,218,SG,1/29/1996,24,Aiea,HI,Iowa State,0,,0,12,13,21,25,50,55,10,11,12,33,41,7,8,0,0,12,14,13,15,4,6,12,15,10,11,43,41,59,38,77,FA,0,0,0,0,0,0,0,0,None,,96
Gaston,Trusty,80,181,SF,6/30/1994,15,Kent,WA,Oregon State,0,,0,49,69,16,17,39,47,7,7,7,58,63,5,6,13,18,73,77,4,4,13,14,2,2,8,8,43,66,63,42,56,LAD,0,0,0,0,0,0,0,0,None,,70
Marco,Fastiggifazzi,80,218,SF,12/16/1993,9,Trieste,Italy,None,0,,0,3,4,29,40,68,70,17,23,24,12,18,3,4,9,14,33,53,15,19,6,8,8,9,9,13,76,58,78,48,66,OCB,0,0,0,0,0,0,0,0,None,,60
Chad,Bunting,76,185,PG,2/6/1998,10,North Brunswick Township,NJ,Vermont,0,,0,4,6,38,66,67,79,15,26,30,15,21,8,11,6,9,8,13,13,23,16,23,3,5,12,24,60,58,70,42,72,Draft,0,0,0,0,0,0,0,0,None,,71
Ni,Kung,75,201,SG,4/9/1995,31,Hengyang,China,None,0,,0,11,13,36,47,62,64,39,47,42,23,32,3,3,2,2,22,26,7,9,4,4,5,6,6,7,66,65,59,41,46,D87,0,0,0,0,0,0,0,0,None,,46
Doug,Lee,76,191,SG,4/26/1998,27,Boston,MA,None,0,,0,7,13,46,90,66,70,0,0,0,20,49,5,10,3,4,24,51,10,26,3,5,4,8,4,9,66,58,56,25,50,TXL,0,0,0,0,0,0,0,0,None,,93
Virgilio,Arruti,77,219,SF,6/21/1994,34,Aspe,Spain,None,0,,0,7,15,19,35,50,57,0,0,0,8,10,9,21,1,8,44,51,19,26,3,4,10,14,20,33,72,50,72,30,75,MNE,0,0,0,0,0,0,0,0,None,,22
Barry,Williams,78,238,SF,1/2/1995,35,Waterloo,IA,Akron,0,,0,7,10,13,22,47,52,4,7,8,19,27,16,29,4,5,10,15,10,19,9,13,6,9,11,17,94,54,37,27,53,Draft,0,0,0,0,0,0,0,0,None,,41
Vince,Williams,78,197,SF,8/12/1994,22,Florence,SC,Penn State,0,,0,22,31,27,44,63,64,9,10,10,48,59,9,17,5,14,25,34,21,26,9,10,8,12,6,7,95,39,59,39,78,TXL,0,0,0,0,0,0,0,0,None,,70
Gerald,Smith,79,178,SF,8/3/1994,1,Lindon,UT,Brigham Young,0,Dislocated Shoulder,0,12,13,46,50,71,79,13,15,18,35,37,5,6,12,13,14,14,20,25,6,6,11,15,8,9,51,54,66,33,53,T95,0,0,0,0,0,0,0,0,None,,53
Jacques,Hunter,77,206,SF,11/25/1994,27,New York,NY,Wake Forest,0,Bruised Hip,0,8,14,19,40,66,70,24,51,51,34,62,17,33,5,7,22,34,19,36,7,13,8,18,8,16,86,29,79,52,87,SCZ,0,0,0,0,0,0,0,0,None,,39
Emmitt,Franco,76,154,SG,2/20/1994,13,Bon Air,VA,George Mason,0,,0,16,25,38,57,87,87,19,28,27,5,5,18,22,3,4,10,15,23,30,1,1,1,1,13,19,60,34,97,46,61,T95,0,0,0,0,0,0,0,0,None,,7
Wilson,White,75,165,SF,9/25/1994,14,Lenoir,NC,Radford,0,,0,11,13,21,26,53,56,16,16,13,49,49,15,20,7,9,21,24,23,30,2,3,8,9,3,4,42,6,70,53,65,SFS,0,0,0,0,0,0,0,0,None,,53
Stephen,Palomino,73,157,PG,2/16/1995,21,Griffin,GA,Missouri,0,,0,20,23,20,25,51,55,3,3,4,73,73,21,23,3,5,13,14,26,29,5,6,3,3,9,11,41,28,96,27,76,LAD,0,0,0,0,0,0,0,0,None,,45
Daniel,Morris,72,201,PG,3/14/1994,2,Palm Springs,CA,San Diego State,0,,0,5,15,18,31,44,52,50,57,42,35,35,25,38,1,11,16,25,15,18,2,2,2,2,1,1,48,44,70,53,72,SCZ,0,0,0,0,0,0,0,0,None,,17
Mark,Kendall,74,171,PG,9/1/1994,22,Hazel Park,MI,Michigan State,0,,0,8,18,14,24,52,54,3,4,3,27,55,7,14,1,3,15,27,32,54,1,3,3,5,12,20,82,32,100,36,95,LAD,0,0,0,0,0,0,0,0,None,,77
Emiliano,Ulloa,76,219,PG,2/11/1994,11,Danville,VA,VCU,0,,0,11,13,12,13,38,43,9,10,9,52,66,10,11,1,2,43,43,11,15,2,2,1,1,11,13,53,4,74,17,83,FA,0,0,0,0,0,0,0,0,None,,31
Jerold,Richmond,75,160,PG,5/16/1996,33,Shelby,MI,Northwestern,0,,0,18,21,51,74,84,87,11,17,18,11,16,18,27,9,12,9,10,27,33,4,7,5,6,1,1,57,47,85,37,79,T95,0,0,0,0,0,0,0,0,None,,15
William,Baer,71,216,PG,4/1/1994,14,Laplace,LA,Texas A&M,0,,0,7,10,31,48,55,57,18,24,25,15,18,15,22,2,4,29,45,18,29,2,3,1,1,6,7,25,48,68,26,55,MNE,0,0,0,0,0,0,0,0,None,,43
Brian,Heflin,72,172,SG,11/5/1995,25,Dallas,OR,Oregon,0,,0,10,15,15,19,46,49,35,49,49,18,26,9,12,7,11,30,37,13,16,15,22,4,6,23,34,37,55,91,37,62,ERI,0,0,0,0,0,0,0,0,None,,29
Louis,Miller,75,172,PG,6/11/1994,14,Berea,SC,UAB,0,,0,11,14,10,13,39,43,5,6,5,29,41,7,7,3,4,46,52,36,39,0,0,11,16,14,18,15,42,74,33,72,FA,0,0,0,0,0,0,0,0,None,,90
Ken,Colon,73,158,PG,8/16/1995,4,Ironton,OH,Pittsburgh,0,,0,17,33,41,61,72,85,10,14,11,15,25,18,29,3,11,5,14,12,21,4,7,4,6,16,29,86,65,75,42,46,RNO,0,0,0,0,0,0,0,0,None,,4
Conrado,Cruz,71,190,PG,3/2/1994,14,Lake Quivira,KS,Illinois,0,,0,6,7,19,25,55,55,10,13,12,33,40,9,11,6,9,24,36,47,54,7,11,3,3,8,12,89,47,84,35,88,GRD,0,0,0,0,0,0,0,0,None,,74
Michael,Carty,76,193,PG,8/16/1994,31,Cliffwood Beach,NJ,Seton Hall,0,,0,7,13,23,45,68,75,11,21,21,24,44,26,38,3,6,13,20,8,12,9,18,3,4,16,30,47,37,78,33,91,OCB,0,0,0,0,0,0,0,0,None,,89
Arthur,Ross,76,184,PG,4/30/1995,21,Santa Monica,CA,Stanford,0,,0,26,46,36,57,67,74,9,14,13,27,34,50,62,1,1,34,45,13,20,3,5,0,0,18,25,68,21,80,36,64,CAN,0,0,0,0,0,0,0,0,None,,62
Raymond,Spears,74,196,PG,10/18/1996,30,Silver Spring,MD,Central Florida,0,,0,4,6,10,17,42,47,6,10,12,21,36,23,38,8,12,11,15,13,21,2,3,3,4,0,0,12,17,72,43,72,Draft,0,0,0,0,0,0,0,0,None,,75
Tyler,Richards,80,249,PF,2/11/1995,45,Newark,OH,Creighton,0,,0,31,72,14,34,44,50,0,0,0,5,12,4,8,23,49,16,33,7,16,24,52,16,29,15,29,67,73,21,62,49,Draft,0,0,0,0,0,0,0,0,None,,5
Ervin,Jackson,73,209,PG,10/10/1997,23,Hephzibah,GA,Winthrop,0,,0,7,15,6,16,45,46,1,3,3,12,27,12,24,0,1,29,69,14,26,5,12,1,2,12,29,28,40,70,36,75,Draft,0,0,0,0,0,0,0,0,None,,40
Edmond,Mendes,75,184,PG,1/12/1995,22,Kansas,OK,Oklahoma State,0,,0,6,10,24,36,65,66,0,0,0,49,68,5,8,6,7,17,25,30,36,10,13,3,4,2,2,64,22,72,34,45,Draft,0,0,0,0,0,0,0,0,None,,42
Kurt,Hooper,77,203,SG,1/12/1995,32,Long Beach,CA,Michigan State,0,,0,7,11,6,12,39,42,6,10,8,30,62,9,14,1,1,48,79,23,34,12,17,4,5,8,15,76,61,74,83,89,Draft,0,0,0,0,0,0,0,0,None,,24
Abubakar,Chukwu,77,227,SG,4/10/1997,21,Bakel,Senegal,None,0,,0,2,3,30,59,62,63,21,30,35,29,50,1,1,5,8,10,20,9,13,2,3,7,15,5,8,57,44,61,11,32,Draft,0,0,0,0,0,0,0,0,None,,79
James,Young,79,239,PF,8/14/1995,54,Great Falls,MT,Idaho,0,,0,9,14,7,13,41,43,0,0,0,10,16,10,17,7,11,1,2,16,30,7,10,14,19,11,15,34,58,13,27,33,Draft,0,0,0,0,0,0,0,0,None,,26
Chris,Moreno,81,262,C,11/9/1995,34,Nampa,ID,Santa Clara,0,,0,24,26,23,24,50,54,0,0,0,13,14,1,1,22,30,7,8,25,26,3,4,31,45,25,37,39,60,20,27,36,Draft,0,0,0,0,0,0,0,0,None,,44
Djodja,Jovic,85,235,C,4/18/1998,45,Baric,Serbia,None,0,,0,4,5,17,29,49,49,0,0,0,26,36,2,3,12,21,2,3,22,34,11,18,61,78,22,38,7,51,7,52,4,Draft,0,0,0,0,0,0,0,0,None,,21
Fritz,Cherry,85,243,C,12/29/1995,32,Dover,NH,Dartmouth,0,,0,21,23,23,31,36,41,0,0,0,9,10,8,10,25,38,11,15,5,7,6,7,36,54,21,30,76,81,21,30,40,Draft,0,0,0,0,0,0,0,0,None,,42
Jeromy,Fish,80,210,PF,2/3/1996,43,Maryland Heights,MO,Texas,0,,0,13,39,13,32,60,62,0,0,0,8,17,4,12,11,25,2,4,12,33,5,13,3,9,2,5,68,51,32,35,79,Draft,0,0,0,0,0,0,0,0,None,,78
Jeff,Nagel,81,231,PF,8/12/1995,45,Childress,TX,Texas State,0,,0,11,15,42,52,39,44,20,27,28,9,10,13,18,17,23,2,2,15,25,3,5,31,36,35,43,67,51,15,29,42,Draft,0,0,0,0,0,0,0,0,None,,83
Chance,Jacobs,77,175,SG,11/1/1995,7,Troy,NY,North Carolina,0,,0,13,19,55,58,77,87,32,39,36,24,32,4,5,12,13,33,37,19,27,17,19,3,3,3,4,36,62,59,47,32,Draft,0,0,0,0,0,0,0,0,None,,28
Stephen,Marsh,78,208,SG,6/1/1996,9,Park Forest Village,PA,Wake Forest,0,,0,6,12,19,31,54,61,6,10,11,12,26,21,36,10,23,23,38,19,42,7,11,2,4,6,10,19,25,62,21,74,Draft,0,0,0,0,0,0,0,0,None,,91
Brady,Kendall,77,190,SG,5/20/1988,12,Goldsboro,NC,Louisiana State,8,,0,2,2,45,47,74,77,20,20,21,31,31,9,9,5,5,19,19,14,14,6,6,5,5,6,6,62,27,57,21,85,FA,0,0,0,0,0,0,0,0,None,,56
Bob,Fredette,85,229,C,2/8/1995,50,McComb,MS,Mississippi State,0,,0,2,3,30,50,66,67,0,0,0,26,41,6,8,14,25,2,4,19,39,18,33,5,9,16,24,33,57,26,64,65,Draft,0,0,0,0,0,0,0,0,None,,60
George,Etienne,78,206,SF,6/13/1995,3,Temple Terrace,FL,Florida,0,,0,11,23,9,19,45,49,0,1,1,6,14,3,6,6,15,2,4,11,23,19,49,13,25,13,25,48,74,54,65,56,Draft,0,0,0,0,0,0,0,0,None,,49
Larry,Johnson,82,227,PF,10/29/1995,53,Yucaipa,CA,UTEP,0,,0,3,5,24,42,63,69,0,0,0,17,33,5,8,23,36,4,7,9,13,9,13,13,18,34,58,55,48,12,25,38,Draft,0,0,0,0,0,0,0,0,None,,89
Chris,Gandy,79,198,SF,8/21/1995,27,Worthington,MN,UC Santa Barbara,0,,0,14,16,22,34,59,64,0,0,0,17,28,7,8,5,7,47,58,8,13,23,33,38,43,35,45,34,55,51,45,85,Draft,0,0,0,0,0,0,0,0,None,,48
Bruno,Simmons,75,185,PG,1/1/1994,10,New York,NY,Syracuse,0,,0,6,8,42,54,82,84,15,20,16,14,16,1,1,7,8,12,13,8,9,2,2,3,3,7,8,53,17,72,24,57,FA,0,0,0,0,0,0,0,0,None,,48
Laurence,Hill,84,229,PF,8/11/1995,53,El Paso,TX,Texas,0,,0,7,15,15,24,30,32,2,3,3,18,35,17,25,3,6,6,9,3,6,19,30,11,17,15,23,32,62,14,30,58,Draft,0,0,0,0,0,0,0,0,None,,11
